fsa,forecast_origin,target_timestamp,horizon,scenario,temperature_delta_c,baseline_temperature_c,origin__Temp (°C),temperature_domain_status,forecast_consumption_kwh,peak_risk_score,peak_alert,baseline_forecast_kwh,baseline_peak_risk_score,baseline_peak_alert,forecast_delta_kwh,forecast_delta_pct,peak_risk_delta,alert_changed,alert_transition
M9W,2026-03-25 23:00:00,2026-03-26 07:00:00,8,-5C,-5.0,2.7,-2.3,NORMAL,15018.067682416397,0.003801481,False,14617.365512051605,0.00065007573,False,400.7021703647915,2.7412748900232664,0.0031514054,False,No change
M9W,2026-03-25 23:00:00,2026-03-26 07:00:00,8,-2.5C,-2.5,2.7,0.20000000000000018,NORMAL,14681.371888640879,0.0032449733,False,14617.365512051605,0.00065007573,False,64.00637658927371,0.43787901818903185,0.0025948975,False,No change
M9W,2026-03-25 23:00:00,2026-03-26 07:00:00,8,Baseline,0.0,2.7,2.7,NORMAL,14617.365512051605,0.00065007573,False,14617.365512051605,0.00065007573,False,0.0,0.0,0.0,False,No change
M9W,2026-03-25 23:00:00,2026-03-26 07:00:00,8,+2.5C,2.5,2.7,5.2,NORMAL,14567.169213825011,0.00043097365,False,14617.365512051605,0.00065007573,False,-50.19629822659408,-0.3434018133103989,-0.00021910208,False,No change
M9W,2026-03-25 23:00:00,2026-03-26 07:00:00,8,+5C,5.0,2.7,7.7,NORMAL,14479.690661310717,0.00038854012,False,14617.365512051605,0.00065007573,False,-137.67485074088836,-0.9418581660791018,-0.0002615356,False,No change
M9W,2026-03-25 23:00:00,2026-03-26 08:00:00,9,-5C,-5.0,2.7,-2.3,NORMAL,15599.61251035918,0.005967319,False,15169.688305346057,0.0020666262,False,429.92420501312336,2.834100453215052,0.0039006928,False,No change
M9W,2026-03-25 23:00:00,2026-03-26 08:00:00,9,-2.5C,-2.5,2.7,0.20000000000000018,NORMAL,15391.247844134468,0.0055253697,False,15169.688305346057,0.0020666262,False,221.55953878841137,1.460541141839612,0.0034587434,False,No change
M9W,2026-03-25 23:00:00,2026-03-26 08:00:00,9,Baseline,0.0,2.7,2.7,NORMAL,15169.688305346057,0.0020666262,False,15169.688305346057,0.0020666262,False,0.0,0.0,0.0,False,No change
M9W,2026-03-25 23:00:00,2026-03-26 08:00:00,9,+2.5C,2.5,2.7,5.2,NORMAL,15061.03700688115,0.0013710022,False,15169.688305346057,0.0020666262,False,-108.65129846490709,-0.7162394920574374,-0.00069562404,False,No change
M9W,2026-03-25 23:00:00,2026-03-26 08:00:00,9,+5C,5.0,2.7,7.7,NORMAL,14985.738444783423,0.00059451646,False,15169.688305346057,0.0020666262,False,-183.94986056263406,-1.2126146355809235,-0.0014721097,False,No change
M9W,2026-03-25 23:00:00,2026-03-26 09:00:00,10,-5C,-5.0,2.7,-2.3,NORMAL,16156.624710272987,0.07680357,True,15692.144002449724,0.022108015,False,464.4807078232625,2.959956955217539,0.054695558,True,No Alert -> Alert
M9W,2026-03-25 23:00:00,2026-03-26 09:00:00,10,-2.5C,-2.5,2.7,0.20000000000000018,NORMAL,15986.267841368142,0.060278993,True,15692.144002449724,0.022108015,False,294.1238389184182,1.874338132969606,0.03817098,True,No Alert -> Alert
M9W,2026-03-25 23:00:00,2026-03-26 09:00:00,10,Baseline,0.0,2.7,2.7,NORMAL,15692.144002449724,0.022108015,False,15692.144002449724,0.022108015,False,0.0,0.0,0.0,False,No change
M9W,2026-03-25 23:00:00,2026-03-26 09:00:00,10,+2.5C,2.5,2.7,5.2,NORMAL,15555.564979485027,0.01737324,False,15692.144002449724,0.022108015,False,-136.5790229646973,-0.8703655978646113,-0.004734775,False,No change
M9W,2026-03-25 23:00:00,2026-03-26 09:00:00,10,+5C,5.0,2.7,7.7,NORMAL,15515.365493248226,0.005984064,False,15692.144002449724,0.022108015,False,-176.7785092014983,-1.126541466697611,-0.01612395,False,No change
M9W,2026-03-25 23:00:00,2026-03-26 10:00:00,11,-5C,-5.0,2.7,-2.3,NORMAL,16080.581568585645,0.48264647,True,15798.723757202097,0.19417429,True,281.8578113835483,1.7840543053679194,0.28847218,False,No change
M9W,2026-03-25 23:00:00,2026-03-26 10:00:00,11,-2.5C,-2.5,2.7,0.20000000000000018,NORMAL,15930.62133818245,0.4167324,True,15798.723757202097,0.19417429,True,131.89758098035236,0.8348622522134092,0.22255811,False,No change
M9W,2026-03-25 23:00:00,2026-03-26 10:00:00,11,Baseline,0.0,2.7,2.7,NORMAL,15798.723757202097,0.19417429,True,15798.723757202097,0.19417429,True,0.0,0.0,0.0,False,No change
M9W,2026-03-25 23:00:00,2026-03-26 10:00:00,11,+2.5C,2.5,2.7,5.2,NORMAL,15708.27550531249,0.098181725,True,15798.723757202097,0.19417429,True,-90.44825188960749,-0.5725035343337479,-0.095992565,False,No change
M9W,2026-03-25 23:00:00,2026-03-26 10:00:00,11,+5C,5.0,2.7,7.7,NORMAL,15693.01663149758,0.039417956,False,15798.723757202097,0.19417429,True,-105.70712570451724,-0.6690864865355278,-0.15475634,True,Alert -> No Alert
M9W,2026-03-25 23:00:00,2026-03-26 11:00:00,12,-5C,-5.0,2.7,-2.3,NORMAL,16180.281642726859,0.70566684,True,15839.80226333322,0.35267845,True,340.47937939363874,2.1495178647639923,0.3529884,False,No change
M9W,2026-03-25 23:00:00,2026-03-26 11:00:00,12,-2.5C,-2.5,2.7,0.20000000000000018,NORMAL,15971.367650062413,0.599701,True,15839.80226333322,0.35267845,True,131.56538672919305,0.8305999313750734,0.24702254,False,No change
M9W,2026-03-25 23:00:00,2026-03-26 11:00:00,12,Baseline,0.0,2.7,2.7,NORMAL,15839.80226333322,0.35267845,True,15839.80226333322,0.35267845,True,0.0,0.0,0.0,False,No change
M9W,2026-03-25 23:00:00,2026-03-26 11:00:00,12,+2.5C,2.5,2.7,5.2,NORMAL,15762.538238068146,0.17134848,True,15839.80226333322,0.35267845,True,-77.26402526507445,-0.4877840264706407,-0.18132997,False,No change
M9W,2026-03-25 23:00:00,2026-03-26 11:00:00,12,+5C,5.0,2.7,7.7,NORMAL,15735.420062268251,0.04103993,False,15839.80226333322,0.35267845,True,-104.3822010649692,-0.6589867684560584,-0.31163853,True,Alert -> No Alert
M9W,2026-03-25 23:00:00,2026-03-26 12:00:00,13,-5C,-5.0,2.7,-2.3,NORMAL,15879.538366821213,0.5468042,True,15571.798285777992,0.20056617,True,307.7400810432209,1.976265524350425,0.34623802,False,No change
M9W,2026-03-25 23:00:00,2026-03-26 12:00:00,13,-2.5C,-2.5,2.7,0.20000000000000018,NORMAL,15672.087323076115,0.46352616,True,15571.798285777992,0.20056617,True,100.28903729812373,0.6440427461080044,0.26296,False,No change
M9W,2026-03-25 23:00:00,2026-03-26 12:00:00,13,Baseline,0.0,2.7,2.7,NORMAL,15571.798285777992,0.20056617,True,15571.798285777992,0.20056617,True,0.0,0.0,0.0,False,No change
M9W,2026-03-25 23:00:00,2026-03-26 12:00:00,13,+2.5C,2.5,2.7,5.2,NORMAL,15569.209949459133,0.15742595,True,15571.798285777992,0.20056617,True,-2.5883363188586372,-0.016621948675141857,-0.043140218,False,No change
M9W,2026-03-25 23:00:00,2026-03-26 12:00:00,13,+5C,5.0,2.7,7.7,NORMAL,15529.54241662157,0.023490801,False,15571.798285777992,0.20056617,True,-42.255869156420886,-0.2713615240894428,-0.17707537,True,Alert -> No Alert
M9W,2026-03-25 23:00:00,2026-03-26 13:00:00,14,-5C,-5.0,2.7,-2.3,NORMAL,15707.93234948843,0.38961077,True,15576.338567377508,0.12629136,True,131.5937821109219,0.8448312903683727,0.2633194,False,No change
M9W,2026-03-25 23:00:00,2026-03-26 13:00:00,14,-2.5C,-2.5,2.7,0.20000000000000018,NORMAL,15653.033195878143,0.34825444,True,15576.338567377508,0.12629136,True,76.69462850063428,0.4923790540946548,0.22196308,False,No change
M9W,2026-03-25 23:00:00,2026-03-26 13:00:00,14,Baseline,0.0,2.7,2.7,NORMAL,15576.338567377508,0.12629136,True,15576.338567377508,0.12629136,True,0.0,0.0,0.0,False,No change
M9W,2026-03-25 23:00:00,2026-03-26 13:00:00,14,+2.5C,2.5,2.7,5.2,NORMAL,15464.82716011632,0.07737496,True,15576.338567377508,0.12629136,True,-111.51140726118865,-0.7159025645136778,-0.048916407,False,No change
M9W,2026-03-25 23:00:00,2026-03-26 13:00:00,14,+5C,5.0,2.7,7.7,NORMAL,15393.923196738911,0.0140123395,False,15576.338567377508,0.12629136,True,-182.41537063859687,-1.1711055833149435,-0.11227903,True,Alert -> No Alert
M9W,2026-03-25 23:00:00,2026-03-26 14:00:00,15,-5C,-5.0,2.7,-2.3,NORMAL,16107.200550891304,0.6737519,True,15769.705501883387,0.51755935,True,337.49504900791726,2.1401480767514016,0.15619254,False,No change
M9W,2026-03-25 23:00:00,2026-03-26 14:00:00,15,-2.5C,-2.5,2.7,0.20000000000000018,NORMAL,15998.748924309964,0.6455382,True,15769.705501883387,0.51755935,True,229.0434224265773,1.4524267583768289,0.12797886,False,No change
M9W,2026-03-25 23:00:00,2026-03-26 14:00:00,15,Baseline,0.0,2.7,2.7,NORMAL,15769.705501883387,0.51755935,True,15769.705501883387,0.51755935,True,0.0,0.0,0.0,False,No change
M9W,2026-03-25 23:00:00,2026-03-26 14:00:00,15,+2.5C,2.5,2.7,5.2,NORMAL,15675.838493134579,0.34423655,True,15769.705501883387,0.51755935,True,-93.86700874880808,-0.5952362822349312,-0.1733228,False,No change
M9W,2026-03-25 23:00:00,2026-03-26 14:00:00,15,+5C,5.0,2.7,7.7,NORMAL,15620.31635498479,0.063439496,True,15769.705501883387,0.51755935,True,-149.38914689859666,-0.9473172906162072,-0.45411986,False,No change
M9W,2026-03-25 23:00:00,2026-03-26 15:00:00,16,-5C,-5.0,2.7,-2.3,NORMAL,16019.092183555525,0.7016301,True,15805.186608960494,0.6229481,True,213.9055745950318,1.3533884786514416,0.078682005,False,No change
M9W,2026-03-25 23:00:00,2026-03-26 15:00:00,16,-2.5C,-2.5,2.7,0.20000000000000018,NORMAL,16001.713641191254,0.72618115,True,15805.186608960494,0.6229481,True,196.5270322307606,1.243433798619896,0.10323304,False,No change
M9W,2026-03-25 23:00:00,2026-03-26 15:00:00,16,Baseline,0.0,2.7,2.7,NORMAL,15805.186608960494,0.6229481,True,15805.186608960494,0.6229481,True,0.0,0.0,0.0,False,No change
M9W,2026-03-25 23:00:00,2026-03-26 15:00:00,16,+2.5C,2.5,2.7,5.2,NORMAL,15790.636036162483,0.3397189,True,15805.186608960494,0.6229481,True,-14.550572798010762,-0.09206201203446437,-0.2832292,False,No change
M9W,2026-03-25 23:00:00,2026-03-26 15:00:00,16,+5C,5.0,2.7,7.7,NORMAL,15751.816171669518,0.07552464,True,15805.186608960494,0.6229481,True,-53.37043729097604,-0.3376767298699184,-0.5474235,False,No change
M9W,2026-03-25 23:00:00,2026-03-26 16:00:00,17,-5C,-5.0,2.7,-2.3,NORMAL,15987.688006397148,0.8016423,True,15804.743237386498,0.696141,True,182.9447690106499,1.1575307884653874,0.105501294,False,No change
M9W,2026-03-25 23:00:00,2026-03-26 16:00:00,17,-2.5C,-2.5,2.7,0.20000000000000018,NORMAL,15928.414940687482,0.77515644,True,15804.743237386498,0.696141,True,123.67170330098452,0.7824973898243165,0.079015434,False,No change
M9W,2026-03-25 23:00:00,2026-03-26 16:00:00,17,Baseline,0.0,2.7,2.7,NORMAL,15804.743237386498,0.696141,True,15804.743237386498,0.696141,True,0.0,0.0,0.0,False,No change
M9W,2026-03-25 23:00:00,2026-03-26 16:00:00,17,+2.5C,2.5,2.7,5.2,NORMAL,15662.269930210376,0.47654563,True,15804.743237386498,0.696141,True,-142.47330717612203,-0.9014591697959257,-0.21959537,False,No change
M9W,2026-03-25 23:00:00,2026-03-26 16:00:00,17,+5C,5.0,2.7,7.7,NORMAL,15612.011391611819,0.10870945,True,15804.743237386498,0.696141,True,-192.73184577467873,-1.2194557221199707,-0.58743155,False,No change
M9W,2026-03-25 23:00:00,2026-03-26 17:00:00,18,-5C,-5.0,2.7,-2.3,NORMAL,16088.169413895648,0.8755025,True,15924.021090418726,0.7588861,True,164.1483234769221,1.0308220677733715,0.11661643,False,No change
M9W,2026-03-25 23:00:00,2026-03-26 17:00:00,18,-2.5C,-2.5,2.7,0.20000000000000018,NORMAL,16008.651248094437,0.83768165,True,15924.021090418726,0.7588861,True,84.6301576757105,0.5314622305206024,0.07879555,False,No change
M9W,2026-03-25 23:00:00,2026-03-26 17:00:00,18,Baseline,0.0,2.7,2.7,NORMAL,15924.021090418726,0.7588861,True,15924.021090418726,0.7588861,True,0.0,0.0,0.0,False,No change
M9W,2026-03-25 23:00:00,2026-03-26 17:00:00,18,+2.5C,2.5,2.7,5.2,NORMAL,15777.60838789384,0.6178441,True,15924.021090418726,0.7588861,True,-146.4127025248854,-0.9194455451517832,-0.141042,False,No change
M9W,2026-03-25 23:00:00,2026-03-26 17:00:00,18,+5C,5.0,2.7,7.7,NORMAL,15774.406540575714,0.16256295,True,15924.021090418726,0.7588861,True,-149.61454984301236,-0.9395525727671478,-0.59632313,False,No change
M9W,2026-03-25 23:00:00,2026-03-26 18:00:00,19,-5C,-5.0,2.7,-2.3,NORMAL,16251.381827471298,0.9443378,True,16075.497159270191,0.8626735,True,175.88466820110625,1.0941165082392463,0.081664264,False,No change
M9W,2026-03-25 23:00:00,2026-03-26 18:00:00,19,-2.5C,-2.5,2.7,0.20000000000000018,NORMAL,16124.676825342249,0.9225155,True,16075.497159270191,0.8626735,True,49.179666072057444,0.3059293630847193,0.05984199,False,No change
M9W,2026-03-25 23:00:00,2026-03-26 18:00:00,19,Baseline,0.0,2.7,2.7,NORMAL,16075.497159270191,0.8626735,True,16075.497159270191,0.8626735,True,0.0,0.0,0.0,False,No change
M9W,2026-03-25 23:00:00,2026-03-26 18:00:00,19,+2.5C,2.5,2.7,5.2,NORMAL,15937.644566505516,0.75592726,True,16075.497159270191,0.8626735,True,-137.85259276467514,-0.8575323761304654,-0.10674626,False,No change
M9W,2026-03-25 23:00:00,2026-03-26 18:00:00,19,+5C,5.0,2.7,7.7,NORMAL,15934.108465063042,0.33335197,True,16075.497159270191,0.8626735,True,-141.38869420714946,-0.8795292164610624,-0.52932155,False,No change
M9W,2026-03-25 23:00:00,2026-03-26 19:00:00,20,-5C,-5.0,2.7,-2.3,NORMAL,16326.665842556156,0.9335785,True,16238.514310593266,0.8620837,True,88.15153196289066,0.5428546619279365,0.07149482,False,No change
M9W,2026-03-25 23:00:00,2026-03-26 19:00:00,20,-2.5C,-2.5,2.7,0.20000000000000018,NORMAL,16293.170581234957,0.9036122,True,16238.514310593266,0.8620837,True,54.65627064169166,0.336584182495294,0.041528523,False,No change
M9W,2026-03-25 23:00:00,2026-03-26 19:00:00,20,Baseline,0.0,2.7,2.7,NORMAL,16238.514310593266,0.8620837,True,16238.514310593266,0.8620837,True,0.0,0.0,0.0,False,No change
M9W,2026-03-25 23:00:00,2026-03-26 19:00:00,20,+2.5C,2.5,2.7,5.2,NORMAL,16070.796305763128,0.788306,True,16238.514310593266,0.8620837,True,-167.71800483013794,-1.0328408228868966,-0.073777676,False,No change
M9W,2026-03-25 23:00:00,2026-03-26 19:00:00,20,+5C,5.0,2.7,7.7,NORMAL,16083.89321963398,0.31387916,True,16238.514310593266,0.8620837,True,-154.62109095928645,-0.9521874230724341,-0.54820454,False,No change
M9W,2026-03-25 23:00:00,2026-03-26 20:00:00,21,-5C,-5.0,2.7,-2.3,NORMAL,15631.726879268235,0.59906715,True,15589.353281863496,0.40659234,True,42.373597404739485,0.2718111305748425,0.19247481,False,No change
M9W,2026-03-25 23:00:00,2026-03-26 20:00:00,21,-2.5C,-2.5,2.7,0.20000000000000018,NORMAL,15594.129159316115,0.52888954,True,15589.353281863496,0.40659234,True,4.77587745261917,0.03063550723541162,0.1222972,False,No change
M9W,2026-03-25 23:00:00,2026-03-26 20:00:00,21,Baseline,0.0,2.7,2.7,NORMAL,15589.353281863496,0.40659234,True,15589.353281863496,0.40659234,True,0.0,0.0,0.0,False,No change
M9W,2026-03-25 23:00:00,2026-03-26 20:00:00,21,+2.5C,2.5,2.7,5.2,NORMAL,15507.750327588608,0.3049513,True,15589.353281863496,0.40659234,True,-81.60295427488745,-0.5234531080248438,-0.10164103,False,No change
M9W,2026-03-25 23:00:00,2026-03-26 20:00:00,21,+5C,5.0,2.7,7.7,NORMAL,15516.670174504257,0.05372123,False,15589.353281863496,0.40659234,True,-72.68310735923842,-0.46623555220726987,-0.35287112,True,Alert -> No Alert
M9W,2026-03-25 23:00:00,2026-03-26 21:00:00,22,-5C,-5.0,2.7,-2.3,NORMAL,14224.296901970785,0.048789263,False,14208.177893181328,0.033446528,False,16.11900878945744,0.11344881033051495,0.015342735,False,No change
M9W,2026-03-25 23:00:00,2026-03-26 21:00:00,22,-2.5C,-2.5,2.7,0.20000000000000018,NORMAL,14214.321460630372,0.042348836,False,14208.177893181328,0.033446528,False,6.143567449043985,0.04323965743694943,0.008902308,False,No change
M9W,2026-03-25 23:00:00,2026-03-26 21:00:00,22,Baseline,0.0,2.7,2.7,NORMAL,14208.177893181328,0.033446528,False,14208.177893181328,0.033446528,False,0.0,0.0,0.0,False,No change
M9W,2026-03-25 23:00:00,2026-03-26 21:00:00,22,+2.5C,2.5,2.7,5.2,NORMAL,14217.076037122457,0.02456382,False,14208.177893181328,0.033446528,False,8.898143941129092,0.06262691815957215,-0.008882709,False,No change
M9W,2026-03-25 23:00:00,2026-03-26 21:00:00,22,+5C,5.0,2.7,7.7,NORMAL,14207.11246797459,0.005984813,False,14208.177893181328,0.033446528,False,-1.0654252067379275,-0.007498675866447573,-0.027461715,False,No change
M9W,2026-03-25 23:00:00,2026-03-26 22:00:00,23,-5C,-5.0,2.7,-2.3,NORMAL,13163.630122157938,0.01721235,False,13089.761494400791,0.016248524,False,73.8686277571469,0.5643237104720705,0.00096382573,False,No change
M9W,2026-03-25 23:00:00,2026-03-26 22:00:00,23,-2.5C,-2.5,2.7,0.20000000000000018,NORMAL,13112.145651804658,0.015613676,False,13089.761494400791,0.016248524,False,22.384157403866993,0.17100508220445365,-0.00063484814,False,No change
M9W,2026-03-25 23:00:00,2026-03-26 22:00:00,23,Baseline,0.0,2.7,2.7,NORMAL,13089.761494400791,0.016248524,False,13089.761494400791,0.016248524,False,0.0,0.0,0.0,False,No change
M9W,2026-03-25 23:00:00,2026-03-26 22:00:00,23,+2.5C,2.5,2.7,5.2,NORMAL,13067.581034150971,0.015713492,False,13089.761494400791,0.016248524,False,-22.18046024981959,-0.1694489258594008,-0.0005350318,False,No change
M9W,2026-03-25 23:00:00,2026-03-26 22:00:00,23,+5C,5.0,2.7,7.7,NORMAL,13086.41610314708,0.0029607813,False,13089.761494400791,0.016248524,False,-3.3453912537115684,-0.025557312523551905,-0.013287743,False,No change
M9W,2026-03-25 23:00:00,2026-03-26 23:00:00,24,-5C,-5.0,2.7,-2.3,NORMAL,12104.141301658212,0.00081355846,False,12093.340387554086,0.00064711354,False,10.800914104125695,0.08931290907218244,0.00016644492,False,No change
M9W,2026-03-25 23:00:00,2026-03-26 23:00:00,24,-2.5C,-2.5,2.7,0.20000000000000018,NORMAL,12089.98302197522,0.0008482137,False,12093.340387554086,0.00064711354,False,-3.357365578865938,-0.02776210270506555,0.00020110013,False,No change
M9W,2026-03-25 23:00:00,2026-03-26 23:00:00,24,Baseline,0.0,2.7,2.7,NORMAL,12093.340387554086,0.00064711354,False,12093.340387554086,0.00064711354,False,0.0,0.0,0.0,False,No change
M9W,2026-03-25 23:00:00,2026-03-26 23:00:00,24,+2.5C,2.5,2.7,5.2,NORMAL,12109.837464675751,0.0006368804,False,12093.340387554086,0.00064711354,False,16.497077121664915,0.13641456035292743,-1.023314e-05,False,No change
M9W,2026-03-25 23:00:00,2026-03-26 23:00:00,24,+5C,5.0,2.7,7.7,NORMAL,12108.689995040353,0.0004035008,False,12093.340387554086,0.00064711354,False,15.349607486266905,0.12692611796542186,-0.00024361274,False,No change
