fold,horizon,precision,recall,f1,balanced_accuracy,n_observations,positive_rate_pct,predicted_positive_rate_pct,brier_score,pr_auc,roc_auc
fold_2023,19,0.674028941355674,0.30761209593326383,0.4224343675417661,0.6446337021606228,52416,10.977564102564102,5.009920634920635,0.07585067169530704,0.5505518352127708,0.896489639653672
fold_2023,20,0.6774075430245331,0.3214596003475239,0.4360122554796135,0.6512893681212985,52416,10.979471916971917,5.210241147741148,0.07479423751901362,0.5619615014892099,0.8958530213234965
fold_2023,21,0.675531914893617,0.33095899930507294,0.44426305970149255,0.6556745275136595,52416,10.98137973137973,5.3800366300366305,0.07455736751591029,0.5605272873317519,0.894310536246566
fold_2023,22,0.6831508300953727,0.3359388570435991,0.4503959012575687,0.6583571350735902,52416,10.983287545787546,5.401022588522589,0.07383866382422186,0.5701952228276229,0.9009899724350978
fold_2023,23,0.6638808139534884,0.31735278791036997,0.4294276648254789,0.648764051213163,52416,10.983287545787546,5.25030525030525,0.0760851871465983,0.5472410030432279,0.8940393144242565
fold_2023,24,0.6752255378209576,0.3380232760118117,0.45051510591503646,0.6589814187556005,52416,10.983287545787546,5.498321123321123,0.07431093084834496,0.5631911701934673,0.8994481815096675
fold_2024,1,0.6666666666666666,0.8666350261034647,0.7536112257531985,0.9242694881572762,52560,4.00875190258752,5.211187214611872,0.016577183727010454,0.8479359605792464,0.9915707308303147
fold_2024,2,0.6595281306715064,0.8623635500711913,0.7474290415466887,0.9218859948044895,52560,4.00875190258752,5.241628614916286,0.01724155319031877,0.8384592967281458,0.9906549697237099
fold_2024,3,0.635077793493635,0.8523967726625534,0.7278622087132726,0.9159710460343667,52560,4.00875190258752,5.380517503805176,0.018552895933335325,0.8201538114841544,0.9889697960116842
fold_2024,4,0.6147008547008547,0.8533459895586142,0.7146263910969793,0.9155041842031273,52560,4.00875190258752,5.565068493150685,0.019873866951276565,0.8036447842145662,0.9880239609112961
fold_2024,5,0.5843060959792478,0.8552444233507357,0.6942785590445001,0.9149173180119583,52560,4.00875190258752,5.867579908675799,0.021813894533578584,0.7774189037919197,0.9865739043092553
fold_2024,6,0.5602991586163913,0.8533459895586142,0.6764484574868322,0.9126896835787839,52560,4.00875190258752,6.1054033485540335,0.024009216470975897,0.747994796130656,0.98389015077268
fold_2024,7,0.5212672337929012,0.8433792121499762,0.6443074691805656,0.9055161376984793,52560,4.00875190258752,6.485920852359209,0.026812909108753242,0.7127536485175678,0.9816608701246441
