fold,fsa,mae,rmse,mape,wape,bias,n_observations,model_key,model,family,year,month_number,month_name,observations,mean_residual,actual_mean,predicted_mean
fold_2023,M5R,313.10575711415265,,4.190461649858544,,,,lightgbm,LightGBM Regressor,Gradient Boosting,2023.0,11.0,Nov.,17280.0,17.975717112489185,7481.561892361111,7463.586175248622
fold_2023,M5R,312.4893517522112,,4.01539837689347,,,,lightgbm,LightGBM Regressor,Gradient Boosting,2023.0,12.0,Dic.,17280.0,-28.261720445469926,7858.64152199074,7886.90324243621
fold_2023,M5S,172.13214046895595,,3.6887042725500594,,,,lightgbm,LightGBM Regressor,Gradient Boosting,2023.0,1.0,Ene.,17856.0,82.25608128661966,4650.859951836917,4568.603870550298
fold_2023,M5S,236.83978337822907,,4.980213361411196,,,,lightgbm,LightGBM Regressor,Gradient Boosting,2023.0,2.0,Feb.,16128.0,39.87882483977615,4679.443303571428,4639.564478731652
fold_2023,M5S,202.2526167729298,,4.632812156392626,,,,lightgbm,LightGBM Regressor,Gradient Boosting,2023.0,3.0,Mar.,17856.0,2.751634975533414,4377.815955421147,4375.064320445613
fold_2023,M5S,159.05541928347705,,4.355963128686477,,,,lightgbm,LightGBM Regressor,Gradient Boosting,2023.0,4.0,Abr.,17280.0,-33.27192096119998,3651.4397800925926,3684.7117010537927
fold_2023,M5S,124.69731302455077,,3.694415147085565,,,,lightgbm,LightGBM Regressor,Gradient Boosting,2023.0,5.0,May.,17856.0,-3.5499682147642457,3299.039096102151,3302.5890643169146
fold_2023,M5S,193.03236527331757,,5.009876048339602,,,,lightgbm,LightGBM Regressor,Gradient Boosting,2023.0,6.0,Jun.,17280.0,-22.98558844247251,3728.96453125,3751.950119692473
fold_2023,M5S,283.601754821543,,6.45782990797533,,,,lightgbm,LightGBM Regressor,Gradient Boosting,2023.0,7.0,Jul.,17856.0,0.0973455962761731,4329.749176747312,4329.651831151035
fold_2023,M5S,239.5501866772643,,6.252242817331153,,,,lightgbm,LightGBM Regressor,Gradient Boosting,2023.0,8.0,Ago.,17856.0,-81.99798102748346,3794.69275873656,3876.6907397640425
fold_2023,M5S,238.04189089222012,,5.886231800564867,,,,lightgbm,LightGBM Regressor,Gradient Boosting,2023.0,9.0,Set.,17280.0,40.3722881681552,3706.529542824074,3666.157254655919
fold_2023,M5S,146.01197319407066,,4.201848186326358,,,,lightgbm,LightGBM Regressor,Gradient Boosting,2023.0,10.0,Oct.,17856.0,-35.27098023689041,3491.2449596774195,3526.51593991431
fold_2023,M5S,154.28648476483988,,3.841881902448177,,,,lightgbm,LightGBM Regressor,Gradient Boosting,2023.0,11.0,Nov.,17280.0,6.877540402411058,4047.474508101852,4040.596967699441
fold_2023,M5S,149.90292642514092,,3.6987593761710498,,,,lightgbm,LightGBM Regressor,Gradient Boosting,2023.0,12.0,Dic.,17280.0,-35.18786142595287,4131.396979166667,4166.58484059262
fold_2023,M6G,483.3557704885137,,3.7306228274837463,,,,lightgbm,LightGBM Regressor,Gradient Boosting,2023.0,1.0,Ene.,17856.0,334.9981610694351,13119.502032930108,12784.503871860672
fold_2023,M6G,703.036487375742,,5.110065411107305,,,,lightgbm,LightGBM Regressor,Gradient Boosting,2023.0,2.0,Feb.,16128.0,512.0045888604185,13279.307056051586,12767.302467191168
fold_2023,M6G,612.5609167077938,,4.888330732243686,,,,lightgbm,LightGBM Regressor,Gradient Boosting,2023.0,3.0,Mar.,17856.0,453.9236273392304,12383.180488351256,11929.256861012023
fold_2023,M6G,454.9755076701063,,4.309546884787989,,,,lightgbm,LightGBM Regressor,Gradient Boosting,2023.0,4.0,Abr.,17280.0,305.4419559560862,10412.371979166668,10106.93002321058
fold_2023,M6G,364.9850339508465,,3.5163094037843865,,,,lightgbm,LightGBM Regressor,Gradient Boosting,2023.0,5.0,May.,17856.0,148.51789906165968,9593.109184587813,9444.591285526154
fold_2023,M6G,772.3944273128117,,6.285919698550062,,,,lightgbm,LightGBM Regressor,Gradient Boosting,2023.0,6.0,Jun.,17280.0,465.4372035295879,11262.53634837963,10797.099144850044
fold_2023,M6G,1357.9757995429804,,9.541542132267198,,,,lightgbm,LightGBM Regressor,Gradient Boosting,2023.0,7.0,Jul.,17856.0,912.7932278785036,13622.771102150538,12709.977874272034
fold_2023,M6G,840.2232104813163,,7.044629790800987,,,,lightgbm,LightGBM Regressor,Gradient Boosting,2023.0,8.0,Ago.,17856.0,300.49867648807674,11520.954217069891,11220.455540581816
fold_2023,M6G,827.1576488943089,,6.170191029159855,,,,lightgbm,LightGBM Regressor,Gradient Boosting,2023.0,9.0,Set.,17280.0,588.5995835586465,10769.38038773148,10180.780804172837
fold_2023,M6G,412.44813383666536,,3.915810940967408,,,,lightgbm,LightGBM Regressor,Gradient Boosting,2023.0,10.0,Oct.,17856.0,183.08592507639523,9929.511211917565,9746.425286841168
fold_2023,M6G,476.6323226537592,,4.091876243482844,,,,lightgbm,LightGBM Regressor,Gradient Boosting,2023.0,11.0,Nov.,17280.0,314.565535685572,11394.313709490742,11079.74817380517
fold_2023,M6G,420.9133378257102,,3.528737827608416,,,,lightgbm,LightGBM Regressor,Gradient Boosting,2023.0,12.0,Dic.,17280.0,150.3305740881055,12048.061689814816,11897.731115726709
fold_2023,M9R,324.8225518218507,,5.431918755166139,,,,lightgbm,LightGBM Regressor,Gradient Boosting,2023.0,1.0,Ene.,17856.0,-265.2622860228519,5687.111883960573,5952.374169983425
fold_2023,M9R,275.3300816827111,,4.8103420538392,,,,lightgbm,LightGBM Regressor,Gradient Boosting,2023.0,2.0,Feb.,16128.0,-123.07674022139632,5632.706708829365,5755.783449050761
fold_2023,M9R,288.0157361812995,,5.324561250957571,,,,lightgbm,LightGBM Regressor,Gradient Boosting,2023.0,3.0,Mar.,17856.0,-198.44138276858504,5367.160915098566,5565.602297867152
fold_2023,M9R,252.25234879480837,,5.164281670027931,,,,lightgbm,LightGBM Regressor,Gradient Boosting,2023.0,4.0,Abr.,17280.0,-122.476282969455,4841.845688657408,4964.321971626862
fold_2023,M9R,239.83962343832192,,4.738650980302852,,,,lightgbm,LightGBM Regressor,Gradient Boosting,2023.0,5.0,May.,17856.0,-0.7919142923556105,4708.642932347671,4709.434846640026
fold_2023,M9R,463.3516168521339,,7.485099986193559,,,,lightgbm,LightGBM Regressor,Gradient Boosting,2023.0,6.0,Jun.,17280.0,-95.57917742725492,5786.732152777778,5882.311330205033
fold_2023,M9R,791.5189422935406,,10.77484815523454,,,,lightgbm,LightGBM Regressor,Gradient Boosting,2023.0,7.0,Jul.,17856.0,-70.83493983160314,7232.805813172043,7303.640753003646
fold_2023,M9R,630.654366871635,,9.955466896655366,,,,lightgbm,LightGBM Regressor,Gradient Boosting,2023.0,8.0,Ago.,17856.0,-141.9919179376415,6067.386833557348,6209.378751494989
fold_2023,M9R,509.3633619634227,,7.504254609534863,,,,lightgbm,LightGBM Regressor,Gradient Boosting,2023.0,9.0,Set.,17280.0,155.95095503960042,5543.84421875,5387.8932637104
fold_2023,M9R,252.9187629874688,,5.062945612063696,,,,lightgbm,LightGBM Regressor,Gradient Boosting,2023.0,10.0,Oct.,17856.0,-87.02743421799715,4832.905835573476,4919.933269791473
fold_2023,M9R,175.2851574423343,,3.4131658651816457,,,,lightgbm,LightGBM Regressor,Gradient Boosting,2023.0,11.0,Nov.,17280.0,-36.33658083297759,5177.180827546296,5213.5174083792745
fold_2023,M9R,181.9065192167388,,3.193274108359629,,,,lightgbm,LightGBM Regressor,Gradient Boosting,2023.0,12.0,Dic.,17280.0,-8.685840863044087,5623.557274305555,5632.2431151686
fold_2023,M9W,1213.645585848752,,8.08120095390391,,,,lightgbm,LightGBM Regressor,Gradient Boosting,2023.0,1.0,Ene.,17856.0,1172.3318225588885,14738.861598342291,13566.529775783409
fold_2023,M9W,1393.6215186745956,,9.18010900261304,,,,lightgbm,LightGBM Regressor,Gradient Boosting,2023.0,2.0,Feb.,16128.0,1378.4089684001362,14916.540959821428,13538.131991421293
fold_2023,M9W,1352.7911577094678,,9.326893769603512,,,,lightgbm,LightGBM Regressor,Gradient Boosting,2023.0,3.0,Mar.,17856.0,1318.0473241682885,14345.509050179213,13027.461726010924
fold_2023,M9W,1471.0565084236878,,11.119423456066244,,,,lightgbm,LightGBM Regressor,Gradient Boosting,2023.0,4.0,Abr.,17280.0,1458.8998838785285,13025.58657986111,11566.686695982584
fold_2023,M9W,1868.793505728742,,13.967972336563191,,,,lightgbm,LightGBM Regressor,Gradient Boosting,2023.0,5.0,May.,17856.0,1862.1630744837776,12669.59766465054,10807.43459016676
fold_2023,M9W,2631.15854318497,,17.3957381289767,,,,lightgbm,LightGBM Regressor,Gradient Boosting,2023.0,6.0,Jun.,17280.0,2574.478226196397,14427.74113425926,11853.262908062865
fold_2023,M9W,3514.573089535131,,19.23667615225391,,,,lightgbm,LightGBM Regressor,Gradient Boosting,2023.0,7.0,Jul.,17856.0,3320.624057977351,16919.120934139784,13598.496876162431
fold_2023,M9W,2758.321102252804,,17.672400973252945,,,,lightgbm,LightGBM Regressor,Gradient Boosting,2023.0,8.0,Ago.,17856.0,2683.8128375435604,14915.90358422939,12232.090746685832
fold_2023,M9W,2681.7335729719343,,17.577847252417207,,,,lightgbm,LightGBM Regressor,Gradient Boosting,2023.0,9.0,Set.,17280.0,2675.6542313550585,13939.556666666664,11263.902435311607
fold_2023,M9W,1585.3788031461954,,11.820145282879077,,,,lightgbm,LightGBM Regressor,Gradient Boosting,2023.0,10.0,Oct.,17856.0,1571.0545492366332,12769.972961469532,11198.918412232902
fold_2023,M9W,1422.187120536598,,9.922892705543166,,,,lightgbm,LightGBM Regressor,Gradient Boosting,2023.0,11.0,Nov.,17280.0,1404.691033674712,13886.059033564814,12481.367999890104
fold_2023,M9W,1181.2536459042994,,8.014863217761487,,,,lightgbm,LightGBM Regressor,Gradient Boosting,2023.0,12.0,Dic.,17280.0,1155.077043160867,14573.019403935186,13417.94236077432
fold_2024,L4T,322.7038514501128,,2.668164575386317,,,,lightgbm,LightGBM Regressor,Gradient Boosting,2024.0,1.0,Ene.,17856.0,56.518000738785055,11903.503533826164,11846.98553308738
fold_2024,L4T,396.4009352229315,,3.539923086518606,,,,lightgbm,LightGBM Regressor,Gradient Boosting,2024.0,2.0,Feb.,16704.0,31.46574077667401,11294.351197318008,11262.885456541331
fold_2024,L4T,393.0022392947857,,3.622362577757148,,,,lightgbm,LightGBM Regressor,Gradient Boosting,2024.0,3.0,Mar.,17856.0,35.90326402682582,10747.102805779568,10711.199541752743
fold_2024,L4T,327.5895749711195,,3.245233263756393,,,,lightgbm,LightGBM Regressor,Gradient Boosting,2024.0,4.0,Abr.,17280.0,35.05087947846912,9947.964490740742,9912.913611262273
fold_2024,L4T,488.5271336325933,,4.4537881815760505,,,,lightgbm,LightGBM Regressor,Gradient Boosting,2024.0,5.0,May.,17856.0,96.15858021937126,10000.97489359319,9904.81631337382
fold_2024,L4T,1189.4603399065936,,8.990653601110202,,,,lightgbm,LightGBM Regressor,Gradient Boosting,2024.0,6.0,Jun.,17280.0,179.11110742311416,12730.902118055556,12551.791010632442
fold_2024,L4T,1380.5649402566262,,8.42338858596367,,,,lightgbm,LightGBM Regressor,Gradient Boosting,2024.0,7.0,Jul.,17856.0,866.1863965646837,15710.923101478493,14844.73670491381
fold_2024,L4T,1182.7656588008113,,8.327442202165468,,,,lightgbm,LightGBM Regressor,Gradient Boosting,2024.0,8.0,Ago.,17856.0,160.9688479295923,13946.555639560933,13785.58679163134
fold_2024,L4T,777.8964614058298,,6.474550989561341,,,,lightgbm,LightGBM Regressor,Gradient Boosting,2024.0,9.0,Set.,17280.0,-91.28544980222163,11630.734074074076,11722.019523876295
fold_2024,L4T,296.2382590046652,,3.060503094756713,,,,lightgbm,LightGBM Regressor,Gradient Boosting,2024.0,10.0,Oct.,17856.0,-50.74510473292912,9604.162880824371,9654.907985557302
fold_2024,L4T,267.6988637744532,,2.651636416520156,,,,lightgbm,LightGBM Regressor,Gradient Boosting,2024.0,11.0,Nov.,17280.0,39.08873808103146,10322.592488425926,10283.503750344897
fold_2024,L4T,339.482848416409,,2.9015300170572544,,,,lightgbm,LightGBM Regressor,Gradient Boosting,2024.0,12.0,Dic.,17280.0,48.178614154453456,11658.400439814814,11610.22182566036
fold_2024,M5R,363.6818374632132,,3.982945891860542,,,,lightgbm,LightGBM Regressor,Gradient Boosting,2024.0,1.0,Ene.,17856.0,62.12373759386456,9061.850907258064,8999.7271696642
fold_2024,M5R,388.0867536376978,,4.918056546717929,,,,lightgbm,LightGBM Regressor,Gradient Boosting,2024.0,2.0,Feb.,16704.0,-9.211554577818568,8119.969001436781,8129.180556014599
fold_2024,M5R,373.2550776081418,,5.100112201496748,,,,lightgbm,LightGBM Regressor,Gradient Boosting,2024.0,3.0,Mar.,17856.0,-26.86625705860682,7359.586855958782,7386.453113017388
fold_2024,M5R,286.4980459080049,,4.339475942295061,,,,lightgbm,LightGBM Regressor,Gradient Boosting,2024.0,4.0,Abr.,17280.0,18.45161213394241,6534.763032407408,6516.311420273465
fold_2024,M5R,241.8687368822833,,3.772022422608917,,,,lightgbm,LightGBM Regressor,Gradient Boosting,2024.0,5.0,May.,17856.0,-35.39462546530975,6189.240120967742,6224.634746433052
fold_2024,M5R,602.671056021048,,7.844859803023458,,,,lightgbm,LightGBM Regressor,Gradient Boosting,2024.0,6.0,Jun.,17280.0,-133.60552803672405,7473.287945601852,7606.893473638576
fold_2024,M5R,582.0343239242038,,6.36608202855968,,,,lightgbm,LightGBM Regressor,Gradient Boosting,2024.0,7.0,Jul.,17856.0,240.17122756749316,8957.831182795699,8717.659955228206
fold_2024,M5R,539.1452080439798,,6.889806951236007,,,,lightgbm,LightGBM Regressor,Gradient Boosting,2024.0,8.0,Ago.,17856.0,-88.65359845949422,7909.424243951614,7998.077842411108
fold_2024,M5R,353.7657167925508,,5.226143357412366,,,,lightgbm,LightGBM Regressor,Gradient Boosting,2024.0,9.0,Set.,17280.0,-123.79681625761556,6832.073703703703,6955.87051996132
fold_2024,M5R,233.7756429158088,,3.858041953552856,,,,lightgbm,LightGBM Regressor,Gradient Boosting,2024.0,10.0,Oct.,17856.0,-56.78837614353246,6076.905813172043,6133.694189315575
fold_2024,M5R,232.8298465464921,,3.4679829586950266,,,,lightgbm,LightGBM Regressor,Gradient Boosting,2024.0,11.0,Nov.,17280.0,58.35360122110341,6938.697968750001,6880.344367528896
fold_2024,M5R,377.8900975251474,,4.455072289584337,,,,lightgbm,LightGBM Regressor,Gradient Boosting,2024.0,12.0,Dic.,17280.0,27.67396896651335,8616.84829861111,8589.174329644598
fold_2024,M5S,179.1102508954982,,3.7448488438517775,,,,lightgbm,LightGBM Regressor,Gradient Boosting,2024.0,1.0,Ene.,17856.0,18.04370668728376,4769.8179547491045,4751.77424806182
fold_2024,M5S,195.37997979847609,,4.631886782271689,,,,lightgbm,LightGBM Regressor,Gradient Boosting,2024.0,2.0,Feb.,16704.0,-6.647811630243406,4326.479986829502,4333.1277984597455
fold_2024,M5S,184.94594003853584,,4.66593825482249,,,,lightgbm,LightGBM Regressor,Gradient Boosting,2024.0,3.0,Mar.,17856.0,-10.814874493064618,4000.618660394265,4011.4335348873296
fold_2024,M5S,141.789954324465,,3.946971442289107,,,,lightgbm,LightGBM Regressor,Gradient Boosting,2024.0,4.0,Abr.,17280.0,6.925469756095524,3560.8425694444445,3553.917099688349
fold_2024,M5S,148.00033031225297,,4.310760345843383,,,,lightgbm,LightGBM Regressor,Gradient Boosting,2024.0,5.0,May.,17856.0,-81.98670686842624,3325.202419354838,3407.189126223265
fold_2024,M5S,300.87053731065777,,7.578492336851811,,,,lightgbm,LightGBM Regressor,Gradient Boosting,2024.0,6.0,Jun.,17280.0,-144.6010197457076,3879.3164930555554,4023.917512801263
fold_2024,M5S,250.2706441886048,,5.602411157602006,,,,lightgbm,LightGBM Regressor,Gradient Boosting,2024.0,7.0,Jul.,17856.0,27.526575202288267,4520.495318100358,4492.968742898071
fold_2024,M5S,271.11742598156746,,6.824398102459159,,,,lightgbm,LightGBM Regressor,Gradient Boosting,2024.0,8.0,Ago.,17856.0,-105.30133696637724,4106.228640232975,4211.529977199352
fold_2024,M5S,195.0716901010589,,5.266144288231434,,,,lightgbm,LightGBM Regressor,Gradient Boosting,2024.0,9.0,Set.,17280.0,-81.48487934885199,3757.1605381944446,3838.645417543296
fold_2024,M5S,120.49338427797264,,3.6080136238321545,,,,lightgbm,LightGBM Regressor,Gradient Boosting,2024.0,10.0,Oct.,17856.0,-46.85240747861967,3388.8492103494623,3435.701617828082
fold_2024,M5S,126.80471475349276,,3.400583381852209,,,,lightgbm,LightGBM Regressor,Gradient Boosting,2024.0,11.0,Nov.,17280.0,28.558925310563232,3831.6637615740738,3803.104836263511
fold_2024,M5S,205.5662676876881,,4.606875503872107,,,,lightgbm,LightGBM Regressor,Gradient Boosting,2024.0,12.0,Dic.,17280.0,-52.95344625190183,4546.381649305556,4599.335095557458
fold_2024,M6G,464.4043955302642,,3.33925051151172,,,,lightgbm,LightGBM Regressor,Gradient Boosting,2024.0,1.0,Ene.,17856.0,159.20930870742148,13622.800280017922,13463.5909713105
fold_2024,M6G,492.4640842047736,,4.021132162678507,,,,lightgbm,LightGBM Regressor,Gradient Boosting,2024.0,2.0,Feb.,16704.0,36.423076222635856,12526.288350095783,12489.86527387315
fold_2024,M6G,492.5692777315932,,4.281592732679735,,,,lightgbm,LightGBM Regressor,Gradient Boosting,2024.0,3.0,Mar.,17856.0,36.248622020011226,11513.18892249104,11476.940300471028
fold_2024,M6G,388.1444107535482,,3.712074061201863,,,,lightgbm,LightGBM Regressor,Gradient Boosting,2024.0,4.0,Abr.,17280.0,124.34235810645112,10292.37480324074,10168.03244513429
fold_2024,M6G,329.63068546106666,,3.222635849127586,,,,lightgbm,LightGBM Regressor,Gradient Boosting,2024.0,5.0,May.,17856.0,-20.76532564326611,9664.019998879929,9684.785324523196
fold_2024,M6G,913.5700495895508,,7.440810740435252,,,,lightgbm,LightGBM Regressor,Gradient Boosting,2024.0,6.0,Jun.,17280.0,114.0575983369954,11784.05234375,11669.994745413003
fold_2024,M6G,1056.4664471392994,,7.1977957072559775,,,,lightgbm,LightGBM Regressor,Gradient Boosting,2024.0,7.0,Jul.,17856.0,613.4383973689763,14208.28704077061,13594.848643401632
fold_2024,M6G,939.0492342241714,,7.403686829286101,,,,lightgbm,LightGBM Regressor,Gradient Boosting,2024.0,8.0,Ago.,17856.0,136.9266619601983,12602.817909946236,12465.891247986036
fold_2024,M6G,623.5097997988554,,5.71210720587007,,,,lightgbm,LightGBM Regressor,Gradient Boosting,2024.0,9.0,Set.,17280.0,40.58675888265578,10779.73927662037,10739.152517737712
fold_2024,M6G,331.7956709069394,,3.52058579055282,,,,lightgbm,LightGBM Regressor,Gradient Boosting,2024.0,10.0,Oct.,17856.0,-18.206233341632277,9431.158473342291,9449.364706683926
fold_2024,M6G,321.99729829824554,,3.097136815651212,,,,lightgbm,LightGBM Regressor,Gradient Boosting,2024.0,11.0,Nov.,17280.0,111.59384970980987,10777.25097800926,10665.657128299448
fold_2024,M6G,469.1831422002236,,3.643298000074248,,,,lightgbm,LightGBM Regressor,Gradient Boosting,2024.0,12.0,Dic.,17280.0,96.47383810129035,13031.82984375,12935.35600564871
fold_2024,M9R,178.71187099881084,,3.038104840663987,,,,lightgbm,LightGBM Regressor,Gradient Boosting,2024.0,1.0,Ene.,17856.0,-11.979183281266357,5897.853158602151,5909.832341883417
fold_2024,M9R,222.73532476966355,,4.0536477427832285,,,,lightgbm,LightGBM Regressor,Gradient Boosting,2024.0,2.0,Feb.,16704.0,15.881604560291333,5549.102514367816,5533.2209098075255
fold_2024,M9R,232.4600284602467,,4.392410218830898,,,,lightgbm,LightGBM Regressor,Gradient Boosting,2024.0,3.0,Mar.,17856.0,24.57861226908185,5203.488894489247,5178.910282220166
fold_2024,M9R,208.9286288903049,,4.279311982803933,,,,lightgbm,LightGBM Regressor,Gradient Boosting,2024.0,4.0,Abr.,17280.0,27.16092032961707,4772.310457175926,4745.149536846309
fold_2024,M9R,256.9652321434021,,4.785361069771925,,,,lightgbm,LightGBM Regressor,Gradient Boosting,2024.0,5.0,May.,17856.0,73.26075507702784,4844.8015625,4771.540807422973
fold_2024,M9R,673.5823462610149,,9.969024548557302,,,,lightgbm,LightGBM Regressor,Gradient Boosting,2024.0,6.0,Jun.,17280.0,62.849944535726834,6305.367256944444,6242.517312408717
fold_2024,M9R,816.1777200223707,,10.649695063396727,,,,lightgbm,LightGBM Regressor,Gradient Boosting,2024.0,7.0,Jul.,17856.0,373.6290600807741,7853.616969086021,7479.987909005247
fold_2024,M9R,642.9977855977515,,9.004633983658259,,,,lightgbm,LightGBM Regressor,Gradient Boosting,2024.0,8.0,Ago.,17856.0,77.02568141534378,6887.026411290322,6810.000729874979
fold_2024,M9R,380.2505204663988,,6.5945499246385415,,,,lightgbm,LightGBM Regressor,Gradient Boosting,2024.0,9.0,Set.,17280.0,-74.57116885891654,5492.040295138889,5566.611463997805
fold_2024,M9R,183.00109804826445,,3.8987360948584713,,,,lightgbm,LightGBM Regressor,Gradient Boosting,2024.0,10.0,Oct.,17856.0,-22.47342067933556,4606.456334005376,4628.929754684712
fold_2024,M9R,166.72513607958177,,3.392350487064785,,,,lightgbm,LightGBM Regressor,Gradient Boosting,2024.0,11.0,Nov.,17280.0,30.475982527159257,5092.178674768518,5061.70269224136
fold_2024,M9R,218.6346402534059,,3.5736619582593665,,,,lightgbm,LightGBM Regressor,Gradient Boosting,2024.0,12.0,Dic.,17280.0,41.382300545779,5998.721128472222,5957.338827926443
fold_2024,M9W,475.268807199553,,3.0045366784000382,,,,lightgbm,LightGBM Regressor,Gradient Boosting,2024.0,1.0,Ene.,17856.0,240.31992962474817,15629.890725806452,15389.570796181704
fold_2024,M9W,433.567310929449,,2.960577347101555,,,,lightgbm,LightGBM Regressor,Gradient Boosting,2024.0,2.0,Feb.,16704.0,-11.23607143397006,14815.046833093871,14826.28290452784
fold_2024,M9W,455.1824304366284,,3.237329871260183,,,,lightgbm,LightGBM Regressor,Gradient Boosting,2024.0,3.0,Mar.,17856.0,-34.05932190039489,14036.384318996415,14070.44364089681
fold_2024,M9W,407.40579285905926,,3.0764368409701395,,,,lightgbm,LightGBM Regressor,Gradient Boosting,2024.0,4.0,Abr.,17280.0,15.21119315788833,13115.33789351852,13100.12670036063
fold_2024,M9W,494.9558329440434,,3.664151176033534,,,,lightgbm,LightGBM Regressor,Gradient Boosting,2024.0,5.0,May.,17856.0,17.145483717175555,12807.489292114697,12790.34380839752
fold_2024,M9W,1325.1024639939044,,8.324907052421466,,,,lightgbm,LightGBM Regressor,Gradient Boosting,2024.0,6.0,Jun.,17280.0,146.12612872552265,15263.267893518518,15117.141764792996
fold_2024,M9W,1529.1622350669977,,8.086364909276037,,,,lightgbm,LightGBM Regressor,Gradient Boosting,2024.0,7.0,Jul.,17856.0,659.3724291104191,18048.457991711468,17389.085562601053
fold_2024,M9W,1365.71470366363,,8.202558849133393,,,,lightgbm,LightGBM Regressor,Gradient Boosting,2024.0,8.0,Ago.,17856.0,-10.247709417352524,16071.374165546596,16081.621874963948
fold_2024,M9W,867.4707558593304,,6.265721058295667,,,,lightgbm,LightGBM Regressor,Gradient Boosting,2024.0,9.0,Set.,17280.0,-351.3239433771529,13687.797685185184,14039.121628562338
fold_2024,M9W,429.8433350712712,,3.5143792468872643,,,,lightgbm,LightGBM Regressor,Gradient Boosting,2024.0,10.0,Oct.,17856.0,-188.1999512873682,12228.939079301075,12417.139030588443
fold_2024,M9W,347.5856969440951,,2.658758606764434,,,,lightgbm,LightGBM Regressor,Gradient Boosting,2024.0,11.0,Nov.,17280.0,-156.31519851024888,13317.40138888889,13473.716587399138
fold_2024,M9W,448.4078567934116,,3.062683278179979,,,,lightgbm,LightGBM Regressor,Gradient Boosting,2024.0,12.0,Dic.,17280.0,-170.02498925715548,14994.380914351852,15164.405903609008
