fold,horizon,precision,recall,f1,balanced_accuracy,n_observations,positive_rate_pct,pr_auc,roc_auc,model_key,model,family,predicted_positive_rate_pct,brier_score
fold_2024,17,0.5704563650920736,0.6759962049335864,0.6187581415544942,0.8273642326499375,52560,4.010654490106545,0.6374374043332477,0.9766529266136216,random_forest,Random Forest Classifier,Bagging,4.7526636225266365,0.0245351411361266
fold_2024,18,0.5732534930139721,0.681214421252372,0.622588337307609,0.8300129824489086,52560,4.010654490106545,0.6417454231739321,0.976774173990842,random_forest,Random Forest Classifier,Bagging,4.7659817351598175,0.0244816375696387
fold_2024,19,0.5757332261952591,0.6797912713472486,0.6234500761366109,0.829430242824976,52560,4.010654490106545,0.6329693142821997,0.9768895541045194,random_forest,Random Forest Classifier,Bagging,4.735540334855403,0.024576797938881
fold_2024,20,0.569297212406753,0.6878557874762808,0.6229860365198711,0.8330561740838155,52560,4.010654490106545,0.6275408217690553,0.977275345487796,random_forest,Random Forest Classifier,Bagging,4.845890410958904,0.024792232684334
fold_2024,21,0.5597846981930027,0.6907020872865275,0.6183903164153748,0.8340036243140003,52560,4.010654490106545,0.6227876074792128,0.9768776785374446,random_forest,Random Forest Classifier,Bagging,4.948630136986301,0.0249951098295664
fold_2024,22,0.5632861635220126,0.6797912713472486,0.616079105760963,0.8288851702807756,52560,4.010654490106545,0.6169233540155851,0.976568415452206,random_forest,Random Forest Classifier,Bagging,4.840182648401827,0.025297851840897
fold_2024,23,0.5577075098814229,0.6693548387096774,0.6084519189305735,0.8235876706828336,52560,4.010654490106545,0.6120664029084979,0.9761965588198436,random_forest,Random Forest Classifier,Bagging,4.813546423135464,0.0255310420687434
fold_2024,24,0.5531324345757336,0.6617647058823529,0.6025917926565875,0.8197133209900149,52560,4.010654490106545,0.6094029105998845,0.9752542142372608,random_forest,Random Forest Classifier,Bagging,4.798325722983257,0.0257861010002611
fold_2023,1,0.8796610169491526,0.3614835451854431,0.5124028137726768,0.6776993283530113,52416,10.956578144078144,0.7605913850636806,0.9556289391271976,xgboost,XGBoost Classifier,Gradient Boosting,4.502442002442002,0.063546224100968
fold_2023,2,0.8639767054908486,0.3616576702072088,0.5098809377685037,0.6773257390952055,52416,10.956578144078144,0.7459516089926664,0.9527813050201986,xgboost,XGBoost Classifier,Gradient Boosting,4.586385836385836,0.064302420642861
fold_2023,3,0.8570824524312897,0.3529514191189274,0.5,0.6728547724009353,52416,10.956578144078144,0.7349517240771006,0.9502179760019808,xgboost,XGBoost Classifier,Gradient Boosting,4.511981074481074,0.0652055387977381
fold_2023,4,0.8576998050682261,0.3830750478843809,0.5296100144439095,0.687627340324253,52416,10.956578144078144,0.7413743976289751,0.9519844628384476,xgboost,XGBoost Classifier,Gradient Boosting,4.893543956043956,0.0624488055951743
fold_2023,5,0.8478618421052632,0.3590457948807243,0.5044648318042814,0.6755591496632748,52416,10.956578144078144,0.7151373502345993,0.9449301013185424,xgboost,XGBoost Classifier,Gradient Boosting,4.63980463980464,0.0651302725769828
fold_2023,6,0.8399014778325123,0.3562597945324743,0.5003056608387333,0.6739518928525504,52416,10.956578144078144,0.7024042650576265,0.9402974534996226,xgboost,XGBoost Classifier,Gradient Boosting,4.647435897435898,0.0653896582156447
fold_2023,7,0.8083264633140973,0.341459167682396,0.4801077243236626,0.6657481170402638,52416,10.956578144078144,0.6678320409424422,0.9287169065412662,xgboost,XGBoost Classifier,Gradient Boosting,4.628357753357753,0.0678516974924714
fold_2023,8,0.7836038285476488,0.327877415984677,0.462312791554137,0.6583680354407562,52416,10.956578144078144,0.6435828229261064,0.921237521859316,xgboost,XGBoost Classifier,Gradient Boosting,4.584478021978022,0.0696414535750373
fold_2023,9,0.7585794094173982,0.3310116663764583,0.4609043520426718,0.6590245699310997,52416,10.956578144078144,0.6245764656124936,0.9147148603997136,xgboost,XGBoost Classifier,Gradient Boosting,4.780982905982905,0.0708309771915464
fold_2023,10,0.7536780159730979,0.3122061640257705,0.4415168677665599,0.6498253625605253,52416,10.956578144078144,0.6115761518918371,0.9135884909139536,xgboost,XGBoost Classifier,Gradient Boosting,4.538690476190476,0.0723037096403693
fold_2023,11,0.7309152256431886,0.3017586627198328,0.4271629282721222,0.6440445446523981,52416,10.956578144078144,0.5895836996012923,0.910207748390735,xgboost,XGBoost Classifier,Gradient Boosting,4.523427960927961,0.0740160251219278
fold_2023,12,0.704225352112676,0.2959610027855153,0.4167688158862466,0.640331375578565,52416,10.95848595848596,0.5729733741351025,0.9070841080657236,xgboost,XGBoost Classifier,Gradient Boosting,4.6054639804639805,0.0752743671134069
fold_2023,13,0.6932103939647947,0.2879025239338555,0.4068380273029148,0.6361091330217583,52416,10.960393772893774,0.5612473572530229,0.9050214509174912,xgboost,XGBoost Classifier,Gradient Boosting,4.552045177045176,0.0763256505474641
fold_2023,14,0.6563155686109945,0.272189349112426,0.3847951777586419,0.6273203012971601,52416,10.962301587301589,0.5327364046875752,0.8889340427501164,xgboost,XGBoost Classifier,Gradient Boosting,4.546321733821734,0.0791843979173381
fold_2023,15,0.6808510638297872,0.2895423699321385,0.4062995971187889,0.6364144599451774,52416,10.964209401709402,0.5489745047875104,0.8949669416029558,xgboost,XGBoost Classifier,Gradient Boosting,4.662698412698413,0.0767772927209649
fold_2023,16,0.6783378222393228,0.3067153792623521,0.4224272193602492,0.6444008026850888,52416,10.966117216117215,0.5494917050612256,0.8974958380252661,xgboost,XGBoost Classifier,Gradient Boosting,4.958409645909645,0.0765027691791263
fold_2023,17,0.6806847785634537,0.3180869565217391,0.4335664335664335,0.6498504897896057,52416,10.969932844932844,0.5583221419952694,0.8996123441515003,xgboost,XGBoost Classifier,Gradient Boosting,5.126297313797314,0.0751343010714819
fold_2023,18,0.6704966641957005,0.3144993045897079,0.4281656804733728,0.6477241079780358,52416,10.973748473748474,0.5576805143267518,0.8990594875339986,xgboost,XGBoost Classifier,Gradient Boosting,5.147283272283272,0.0753583356802055
fold_2023,19,0.674028941355674,0.3076120959332638,0.4224343675417661,0.6446337021606228,52416,10.977564102564102,0.5505518352127708,0.896489639653672,xgboost,XGBoost Classifier,Gradient Boosting,5.009920634920635,0.075850671695307
fold_2023,20,0.6774075430245331,0.3214596003475239,0.4360122554796135,0.6512893681212985,52416,10.979471916971915,0.5619615014892099,0.8958530213234965,xgboost,XGBoost Classifier,Gradient Boosting,5.210241147741148,0.0747942375190136
fold_2023,21,0.675531914893617,0.3309589993050729,0.4442630597014925,0.6556745275136595,52416,10.98137973137973,0.5605272873317519,0.894310536246566,xgboost,XGBoost Classifier,Gradient Boosting,5.380036630036631,0.0745573675159102
fold_2023,22,0.6831508300953727,0.3359388570435991,0.4503959012575687,0.6583571350735902,52416,10.983287545787546,0.5701952228276229,0.9009899724350978,xgboost,XGBoost Classifier,Gradient Boosting,5.401022588522589,0.0738386638242218
fold_2023,23,0.6638808139534884,0.3173527879103699,0.4294276648254789,0.648764051213163,52416,10.983287545787546,0.5472410030432279,0.8940393144242565,xgboost,XGBoost Classifier,Gradient Boosting,5.25030525030525,0.0760851871465983
fold_2023,24,0.6752255378209576,0.3380232760118117,0.4505151059150364,0.6589814187556005,52416,10.983287545787546,0.5631911701934673,0.8994481815096675,xgboost,XGBoost Classifier,Gradient Boosting,5.498321123321123,0.0743109308483449
fold_2024,1,0.6666666666666666,0.8666350261034647,0.7536112257531985,0.9242694881572762,52560,4.00875190258752,0.8479359605792464,0.9915707308303148,xgboost,XGBoost Classifier,Gradient Boosting,5.211187214611872,0.0165771837270104
fold_2024,2,0.6595281306715064,0.8623635500711913,0.7474290415466887,0.9218859948044896,52560,4.00875190258752,0.8384592967281458,0.99065496972371,xgboost,XGBoost Classifier,Gradient Boosting,5.241628614916286,0.0172415531903187
fold_2024,3,0.635077793493635,0.8523967726625534,0.7278622087132726,0.9159710460343669,52560,4.00875190258752,0.8201538114841544,0.9889697960116842,xgboost,XGBoost Classifier,Gradient Boosting,5.380517503805176,0.0185528959333353
fold_2024,4,0.6147008547008547,0.8533459895586142,0.7146263910969793,0.9155041842031272,52560,4.00875190258752,0.8036447842145662,0.988023960911296,xgboost,XGBoost Classifier,Gradient Boosting,5.565068493150685,0.0198738669512765
fold_2024,5,0.5843060959792478,0.8552444233507357,0.6942785590445001,0.9149173180119584,52560,4.00875190258752,0.7774189037919197,0.9865739043092552,xgboost,XGBoost Classifier,Gradient Boosting,5.867579908675799,0.0218138945335785
fold_2024,6,0.5602991586163913,0.8533459895586142,0.6764484574868322,0.912689683578784,52560,4.00875190258752,0.747994796130656,0.98389015077268,xgboost,XGBoost Classifier,Gradient Boosting,6.1054033485540335,0.0240092164709758
fold_2024,7,0.5212672337929012,0.8433792121499762,0.6443074691805656,0.9055161376984792,52560,4.00875190258752,0.7127536485175678,0.981660870124644,xgboost,XGBoost Classifier,Gradient Boosting,6.485920852359209,0.0268129091087532
fold_2024,8,0.5122094733745219,0.8262933080208827,0.6324010170722848,0.8967155200838166,52560,4.00875190258752,0.7035567323108982,0.9806242439229108,xgboost,XGBoost Classifier,Gradient Boosting,6.466894977168949,0.0275509917758553
fold_2024,9,0.4874241110147441,0.8001898433792122,0.6058210564139418,0.8825241132143915,52560,4.00875190258752,0.6525824440890636,0.977358845048013,xgboost,XGBoost Classifier,Gradient Boosting,6.5810502283105015,0.0295970193636993
fold_2024,10,0.4863623313235716,0.8039867109634552,0.60608228980322,0.8842639835910571,52560,4.00875190258752,0.6323225792263619,0.976881409813892,xgboost,XGBoost Classifier,Gradient Boosting,6.626712328767123,0.0299092490001112
fold_2024,11,0.4777809227285593,0.8011390602752729,0.5985815602836879,0.88228518629287,52560,4.00875190258752,0.6216960741744387,0.9756755433174584,xgboost,XGBoost Classifier,Gradient Boosting,6.721841704718417,0.0307795609134436
fold_2024,12,0.4674457429048414,0.7973421926910299,0.5893702859147518,0.8797029477715947,52560,4.00875190258752,0.6036124877963772,0.973912724705624,xgboost,XGBoost Classifier,Gradient Boosting,6.837899543378996,0.0318111636992105
fold_2024,13,0.4569035395838962,0.8025628856193641,0.5823002754820936,0.881361913743026,52560,4.00875190258752,0.6030283302485756,0.9726616437421528,xgboost,XGBoost Classifier,Gradient Boosting,7.041476407914764,0.0329286143841445
fold_2024,14,0.4596861471861472,0.806359753203607,0.5855591935205928,0.8833891803102054,52560,4.00875190258752,0.6035854907160291,0.974042422919352,xgboost,XGBoost Classifier,Gradient Boosting,7.031963470319634,0.0328187960628668
fold_2024,15,0.4597796143250688,0.7921214997626957,0.5818371971413631,0.8766268212745256,52560,4.00875190258752,0.5972389027666587,0.9732235345021376,xgboost,XGBoost Classifier,Gradient Boosting,6.906392694063928,0.0326864238029662
fold_2024,16,0.4609120521172638,0.8058851447555766,0.5864272146434122,0.8832608884343162,52560,4.00875190258752,0.6063782716208257,0.9730187924080824,xgboost,XGBoost Classifier,Gradient Boosting,7.0091324200913245,0.0329355853936757
fold_2024,17,0.4516384778012685,0.8107210626185958,0.5801086218601493,0.8847964307781,52560,4.010654490106545,0.6143000673415921,0.9735447907651076,xgboost,XGBoost Classifier,Gradient Boosting,7.199391171993912,0.0334086763816843
fold_2024,18,0.4491811801403691,0.8197343453510436,0.580352644836272,0.8888670141089635,52560,4.010654490106545,0.6175541521793891,0.9742755800655056,xgboost,XGBoost Classifier,Gradient Boosting,7.319254185692542,0.0338179033900681
fold_2024,19,0.4530666666666667,0.8059772296015181,0.5800614544213042,0.8826623641070304,52560,4.010654490106545,0.6027765445388029,0.9731506733211464,xgboost,XGBoost Classifier,Gradient Boosting,7.134703196347032,0.0336361883750216
fold_2024,20,0.4468360995850622,0.8173624288425048,0.5778001341381623,0.8875423101161704,52560,4.010654490106545,0.6006177057149695,0.9738530054530948,xgboost,XGBoost Classifier,Gradient Boosting,7.336377473363774,0.0344707365396257
fold_2024,21,0.4391058581706064,0.8107210626185958,0.5696666666666667,0.8837261065094881,52560,4.010654490106545,0.583746438554078,0.9730521756941536,xgboost,XGBoost Classifier,Gradient Boosting,7.404870624048707,0.0347333218556721
fold_2024,22,0.4323298760435112,0.8107210626185958,0.5639333443326183,0.8831215715059204,52560,4.010654490106545,0.5806766211105425,0.9719382700689372,xgboost,XGBoost Classifier,Gradient Boosting,7.520928462709285,0.0357364451824557
fold_2024,23,0.4309994926433282,0.8059772296015181,0.5616528925619835,0.8807595654072762,52560,4.010654490106545,0.5776598373467139,0.9719783348284824,xgboost,XGBoost Classifier,Gradient Boosting,7.5,0.036031978457009
fold_2024,24,0.4251658884246743,0.8206831119544592,0.5601424639792779,0.8871611072338697,52560,4.010654490106545,0.5852606313619677,0.9723860485273844,xgboost,XGBoost Classifier,Gradient Boosting,7.741628614916286,0.0367226277904924
fold_2023,1,0.8777881040892194,0.3289221661152707,0.4785307156428119,0.6616436082863544,52416,10.956578144078144,0.7394848060078264,0.9539181131280936,lightgbm,LightGBM Classifier,Gradient Boosting,4.105616605616605,0.0683910453929235
fold_2023,2,0.8503616636528029,0.3275291659411457,0.4729101194217473,0.6602186356348542,52416,10.956578144078144,0.710662142009882,0.9441196624397322,lightgbm,LightGBM Classifier,Gradient Boosting,4.22008547008547,0.0693253594611273
fold_2023,3,0.8469000421762969,0.3496430437053804,0.4949470051762386,0.6709327638984126,52416,10.956578144078144,0.7291556049300075,0.9509692956436,lightgbm,LightGBM Classifier,Gradient Boosting,4.523427960927961,0.0663358115344762
fold_2023,4,0.8363555948695267,0.329270416158802,0.4725137431284358,0.6606714603023136,52416,10.956578144078144,0.7206564201618952,0.9494794863894972,lightgbm,LightGBM Classifier,Gradient Boosting,4.313568376068376,0.0676237285900277
fold_2023,5,0.82951347004423,0.3592199199024899,0.5013365735115431,0.6750677192553395,52416,10.956578144078144,0.7065217137535842,0.9426142195022644,lightgbm,LightGBM Classifier,Gradient Boosting,4.7447344322344325,0.0654821652181872
fold_2023,6,0.8114380439287194,0.3409367926170991,0.4801373222167729,0.665594057825915,52416,10.956578144078144,0.6891169850914236,0.9394451407484602,lightgbm,LightGBM Classifier,Gradient Boosting,4.603556166056166,0.0674113943981762
fold_2023,7,0.7899782135076253,0.315688664461083,0.4511072406071162,0.652680747288498,52416,10.956578144078144,0.6565086719523567,0.933579028702178,lightgbm,LightGBM Classifier,Gradient Boosting,4.378434065934066,0.070637846747556
fold_2023,8,0.7587700303161542,0.3050670381333797,0.4351713859910581,0.6465664717373989,52416,10.956578144078144,0.6111584514588099,0.914149190048543,lightgbm,LightGBM Classifier,Gradient Boosting,4.405143467643468,0.0733034484381709
fold_2023,9,0.7495784148397976,0.309594288699286,0.4382008626001232,0.6484337222426433,52416,10.956578144078144,0.6194708007940292,0.9197327560519116,lightgbm,LightGBM Classifier,Gradient Boosting,4.525335775335775,0.0727085260089143
fold_2023,10,0.7162334895611419,0.2927041615880202,0.4155747836835599,0.6392173347952528,52416,10.956578144078144,0.5790708123784339,0.9076607245898298,lightgbm,LightGBM Classifier,Gradient Boosting,4.477640415140415,0.0758862987445099
fold_2023,11,0.7166266986410871,0.3122061640257705,0.4349302607640994,0.6485076842454394,52416,10.956578144078144,0.5908636373497838,0.9117159670018516,lightgbm,LightGBM Classifier,Gradient Boosting,4.773351648351648,0.0732125572597727
fold_2023,12,0.7043870438704387,0.2990947075208913,0.4198949040694122,0.6418232365167021,52416,10.95848595848596,0.5670477915581172,0.901930368324002,lightgbm,LightGBM Classifier,Gradient Boosting,4.653159340659341,0.0749765874364117
fold_2023,13,0.6516995383969786,0.2703220191470844,0.3821358267716535,0.62626897811932,52416,10.960393772893774,0.5248826372362142,0.8960525317874718,lightgbm,LightGBM Classifier,Gradient Boosting,4.546321733821734,0.0792701508467334
fold_2023,14,0.6491982792334767,0.2888966237382527,0.3998554739250873,0.6348382840139731,52416,10.962301587301589,0.5333886679754959,0.8929483388300568,lightgbm,LightGBM Classifier,Gradient Boosting,4.878281440781441,0.0776855865912329
fold_2023,15,0.6707267559886317,0.2874543239951279,0.4024360535931791,0.6350383107258418,52416,10.964209401709402,0.5381163591754518,0.8938550698555703,lightgbm,LightGBM Classifier,Gradient Boosting,4.698946886446887,0.0779628504958847
fold_2023,16,0.6665453221696396,0.3185455810716771,0.4310771041789288,0.6494587852217046,52416,10.966117216117215,0.5386276789620014,0.8927419923403321,lightgbm,LightGBM Classifier,Gradient Boosting,5.2407661782661785,0.0763172078747099
fold_2023,17,0.6801768607221813,0.3210434782608695,0.4362003780718336,0.6512216062713939,52416,10.969932844932844,0.5393296975489689,0.889930637518424,lightgbm,LightGBM Classifier,Gradient Boosting,5.177808302808304,0.0757694967444273
fold_2023,18,0.6458476321207962,0.3271905424200278,0.4343411031617816,0.6525374964800293,52416,10.973748473748474,0.5167323572589977,0.8794163504902445,lightgbm,LightGBM Classifier,Gradient Boosting,5.559371184371184,0.0772414134625347
fold_2023,19,0.6660162601626016,0.3559263121306917,0.4639256993997055,0.6669584841695848,52416,10.977564102564102,0.5541638115517704,0.8905434283186996,lightgbm,LightGBM Classifier,Gradient Boosting,5.866529304029304,0.0736663903948419
fold_2023,20,0.6571702944942381,0.3567332754126846,0.4624394639035927,0.6668902441442669,52416,10.979471916971915,0.5585589688515155,0.8919638777286553,lightgbm,LightGBM Classifier,Gradient Boosting,5.96001221001221,0.0738799935690771
fold_2023,21,0.6587327114827919,0.3558026407227241,0.4620417371686407,0.6665318390068828,52416,10.98137973137973,0.5536894668022817,0.8903743520989448,lightgbm,LightGBM Classifier,Gradient Boosting,5.931394993894994,0.0748143542224642
fold_2023,22,0.6562599553998089,0.3578252562098315,0.4631294964028777,0.6673500142469249,52416,10.983287545787546,0.5526530909375794,0.8918936574494114,lightgbm,LightGBM Classifier,Gradient Boosting,5.988629426129426,0.0741604585224969
fold_2023,23,0.657313997477932,0.3621677957269411,0.4670175831560085,0.6694355556358189,52416,10.983287545787546,0.557537009839457,0.8939602275089762,lightgbm,LightGBM Classifier,Gradient Boosting,6.051587301587301,0.074231509381111
fold_2023,24,0.6413286489939316,0.3487927740142435,0.4518451845184518,0.6623622671159968,52416,10.983287545787546,0.5428375973096983,0.8881105078295394,lightgbm,LightGBM Classifier,Gradient Boosting,5.973366910866911,0.0760443661575739
fold_2024,1,0.6216922574322117,0.9031798766018037,0.7364551083591331,0.940113911107276,52560,4.00875190258752,0.8440347744175741,0.9916562634510452,lightgbm,LightGBM Classifier,Gradient Boosting,5.823820395738204,0.0186550149161495
fold_2024,2,0.604360371914075,0.8946369245372567,0.7213930348258707,0.9350892588515868,52560,4.00875190258752,0.8345895520257298,0.9900319949854224,lightgbm,LightGBM Classifier,Gradient Boosting,5.934170471841705,0.0200167286412401
fold_2024,3,0.5742419506095655,0.8718557190317988,0.6924236713154919,0.92243014877521,52560,4.00875190258752,0.8093819156220486,0.98815209286917,lightgbm,LightGBM Classifier,Gradient Boosting,6.086377473363775,0.0218418952325502
fold_2024,4,0.5560578661844484,0.8756525866160417,0.680184331797235,0.9232285488726056,52560,4.00875190258752,0.7943732297331538,0.9870519321807264,lightgbm,LightGBM Classifier,Gradient Boosting,6.312785388127853,0.0233237839239025
fold_2024,5,0.5376060872110038,0.8718557190317988,0.665097755249819,0.9202697222396226,52560,4.00875190258752,0.7653078687915762,0.985636822368459,lightgbm,LightGBM Classifier,Gradient Boosting,6.501141552511415,0.025040658391989
fold_2024,6,0.505831299159208,0.8851447555766493,0.6437694166379013,0.9245159688532762,52560,4.00875190258752,0.7408896502288873,0.9841007627985844,lightgbm,LightGBM Classifier,Gradient Boosting,7.014840182648402,0.0281055527457388
fold_2024,7,0.4764629388816645,0.8694826767916469,0.6155913978494624,0.9147920786887692,52560,4.00875190258752,0.6981855368137099,0.9805169389347697,lightgbm,LightGBM Classifier,Gradient Boosting,7.31544901065449,0.0305943981219634
fold_2024,8,0.4643218623481781,0.8709065021357381,0.6057105132860208,0.9144733291603512,52560,4.00875190258752,0.6937847508187226,0.9805558554540948,lightgbm,LightGBM Classifier,Gradient Boosting,7.519025875190259,0.0320613910797574
fold_2024,9,0.4549281822684497,0.8718557190317988,0.5978844589096827,0.9141154796772376,52560,4.00875190258752,0.6570224119454353,0.9787583252260388,lightgbm,LightGBM Classifier,Gradient Boosting,7.682648401826484,0.0338393021882989
fold_2024,10,0.4495180111618467,0.8410061699098244,0.5858819639609852,0.8989979217336964,52560,4.00875190258752,0.6310288228335471,0.976331296545373,lightgbm,LightGBM Classifier,Gradient Boosting,7.5,0.0338555847988713
fold_2024,11,0.4283971700414735,0.8334124347413384,0.5659039639058975,0.8934865872198358,52560,4.00875190258752,0.5942649940741688,0.9745474957492616,lightgbm,LightGBM Classifier,Gradient Boosting,7.798706240487061,0.0357742185253925
fold_2024,12,0.4329297820823244,0.8485999050783104,0.5733525733525734,0.9010902326017878,52560,4.00875190258752,0.5746911406693298,0.9740457764941984,lightgbm,LightGBM Classifier,Gradient Boosting,7.857686453576865,0.0361784758768945
fold_2024,13,0.4191246431969553,0.8362600854295207,0.5583901125019807,0.8939293014307931,52560,4.00875190258752,0.5797987081610423,0.973323530296294,lightgbm,LightGBM Classifier,Gradient Boosting,7.998477929984779,0.0369678995107022
fold_2024,14,0.4256336681013869,0.8448030374940674,0.5660677373191286,0.8985971860017063,52560,4.00875190258752,0.609027358078971,0.9747855054939316,lightgbm,LightGBM Classifier,Gradient Boosting,7.95662100456621,0.036586860082897
fold_2024,15,0.4200046849379246,0.8509729473184623,0.5624215809284818,0.90094878511742,52560,4.00875190258752,0.5953781368500646,0.9743311548956392,lightgbm,LightGBM Classifier,Gradient Boosting,8.122146118721462,0.0374707099699547
fold_2024,16,0.4160951074531321,0.8637873754152824,0.5616417219564882,0.9065830025154822,52560,4.00875190258752,0.614901983339792,0.9753526265137052,lightgbm,LightGBM Classifier,Gradient Boosting,8.321917808219178,0.0377798678231057
fold_2024,17,0.4102160216021602,0.8648007590132827,0.5564713064713065,0.9064251951730172,52560,4.010654490106545,0.5983549743203093,0.9744327879385912,lightgbm,LightGBM Classifier,Gradient Boosting,8.455098934550989,0.0387980873855252
fold_2024,18,0.4068527342863626,0.8505692599620494,0.5504221028396009,0.8993788185166625,52560,4.010654490106545,0.6094520931212689,0.974011981027376,lightgbm,LightGBM Classifier,Gradient Boosting,8.384703196347033,0.0387228979655425
fold_2024,19,0.407222348398819,0.8505692599620494,0.5507602518814314,0.8994184601562407,52560,4.010654490106545,0.5944437383028582,0.973080087507979,lightgbm,LightGBM Classifier,Gradient Boosting,8.377092846270928,0.0388851219361594
fold_2024,20,0.4042412193505633,0.8681214421252372,0.5516201959306707,0.9073323455770086,52560,4.010654490106545,0.5811467616191381,0.9736740774217018,lightgbm,LightGBM Classifier,Gradient Boosting,8.613013698630137,0.0399753132683085
fold_2024,21,0.4009186351706036,0.8695445920303605,0.5488023952095809,0.9076276833139988,52560,4.010654490106545,0.589464642585132,0.9742789415185772,lightgbm,LightGBM Classifier,Gradient Boosting,8.698630136986301,0.0400077908504861
fold_2024,22,0.4059361749609462,0.8629032258064516,0.5521323417817575,0.9050701017639252,52560,4.010654490106545,0.5840468685243413,0.9737397691472504,lightgbm,LightGBM Classifier,Gradient Boosting,8.525494672754947,0.0391430876734475
fold_2024,23,0.3962628865979381,0.8752371916508539,0.5455351862803075,0.9097604336118378,52560,4.010654490106545,0.5893007403389448,0.9731214592380892,lightgbm,LightGBM Classifier,Gradient Boosting,8.858447488584476,0.0408702304965308
fold_2024,24,0.3935442496793501,0.8733396584440227,0.542587680518715,0.908553996351164,52560,4.010654490106545,0.5866254025609386,0.973288036867778,lightgbm,LightGBM Classifier,Gradient Boosting,8.900304414003044,0.041152766912959
