index,total_consumption_kwh,reported_premise_count,source_segment_count,customer_type_count,price_plan_count,year,quarter,month,week_of_year,day_of_year,day_of_month,hour,weekday,is_weekend,is_workday,is_monday,is_friday,is_business_hour,is_peak_hour_window,is_month_start,is_month_end,is_year_start,is_year_end,is_public_holiday,is_day_before_holiday,is_day_after_holiday,days_to_holiday,days_after_holiday,is_long_weekend,is_daylight_saving_time,is_dst_transition_day,is_spring_forward_day,is_fall_back_day,utc_offset_hours,date_index,hour_sin,hour_cos,weekday_sin,weekday_cos,month_sin,month_cos,assigned_climate_id,Longitude (x),Latitude (y),Temp (°C),Dew Point Temp (°C),Rel Hum (%),Precip. Amount (mm),Wind Dir (10s deg),Wind Spd (km/h),Visibility (km),Stn Press (kPa),Hmdx,Wind Chill,day_of_year_sin,day_of_year_cos,total_consumption_kwh_lag_1h,total_consumption_kwh_lag_2h,total_consumption_kwh_lag_3h,total_consumption_kwh_lag_24h,total_consumption_kwh_lag_48h,total_consumption_kwh_lag_168h,total_consumption_kwh_rolling_mean_3h,total_consumption_kwh_rolling_std_3h,total_consumption_kwh_rolling_min_3h,total_consumption_kwh_rolling_max_3h,total_consumption_kwh_rolling_mean_6h,total_consumption_kwh_rolling_std_6h,total_consumption_kwh_rolling_min_6h,total_consumption_kwh_rolling_max_6h,total_consumption_kwh_rolling_mean_24h,total_consumption_kwh_rolling_std_24h,total_consumption_kwh_rolling_min_24h,total_consumption_kwh_rolling_max_24h,total_consumption_kwh_rolling_mean_168h,total_consumption_kwh_rolling_std_168h,total_consumption_kwh_rolling_min_168h,total_consumption_kwh_rolling_max_168h,temperature_change_1h,temperature_change_24h,humidity_change_1h,pressure_change_1h,temperature_rolling_mean_6h,temperature_rolling_mean_24h,humidity_rolling_mean_6h,humidity_rolling_mean_24h,heating_degree_c,cooling_degree_c,temperature_x_hour,temperature_x_weekend
is_day_after_holiday,0.00011676514675419701,0.0009808895426781355,-0.00018618714146585854,0.002908270439464248,-0.0028748948821406147,-0.012047174161898374,0.018545406620562123,0.015322448313823837,0.03777130574706467,0.013568601248638295,-0.019397107975380117,0.0,-0.06436258158645443,-0.022558734214731598,-0.020809310369650003,-0.038766590379284996,-0.038766590379284996,0.009289395504806976,0.0,-0.030607975262358884,-0.030607975262358884,-0.008701304268235142,-0.008701304268235142,0.14019271186246024,0.03533816452861392,1.0,0.07099128780468801,-0.2680796409138309,0.26049586626961685,-0.049272713619097415,-0.01232243125640386,-0.008701304268235142,-0.008701304268235142,-0.049272713619097415,-0.009087490583721002,0.0,0.0,0.054209812245017454,0.07615876144829035,0.002637112608250401,0.06838021388926485,0.0,0.0,0.0,-0.047169490150125296,-0.03975108851086326,0.02708042227116053,0.0034774078720219803,-0.035095694581063465,-0.011255164104710266,-0.028608300274523407,0.016494576859635735,-0.006786080609754018,-0.007654132185475227,0.006830911550191039,0.06741225699720296,-7.174631357002266e-05,-0.0002974902570116293,-0.0005759507749143815,-0.002115215224299813,-0.0012318023460101849,0.009611627167724936,-0.0003690333558291383,-0.00872202074604012,0.00062875857394261,-0.0013067271353451235,-0.0009235484748670692,-0.009705216670322795,0.0014393232336686512,-0.0028879250570279583,-0.0023388369361919386,-0.007986123558369987,0.004351981751645513,-0.005644058116520417,-0.0007818818358185773,-0.008493948698320613,0.00599723460580789,-0.0024718691963422842,0.008469707940437854,0.0016663240779298371,0.006278888417117255,-0.011037379641879962,-0.04940503914116563,-0.05197030720188658,0.023312662117381824,0.011117543514534202,0.04696627819619909,-0.02395454324209558,-0.03925452045116867,-0.030939215353545598
days_to_holiday,-0.0009898039934698795,-0.009095129599461975,-0.006203087555236217,-0.011630090251366137,0.00184674914778658,0.0010892596465916975,0.10556142122636937,0.005289107150345339,0.0046557319938809755,-0.00174798114485899,-0.08046221550236282,0.0,-0.009558628586008982,-0.017931290782620506,0.10340885588594564,-0.04484220866233707,-0.010509544749225278,0.007383874042129787,0.0,-0.059871613464974896,-0.04801561757462208,-0.0883375861237148,-0.08386353843033588,-0.27994313676996513,-0.2680796409138309,0.07099128780468801,1.0,-0.5293662715860402,-0.29523394070652587,0.007490079872583911,0.05670687218697942,0.009355730843265686,0.0707297228682169,0.007490079872583911,0.0007179905837293119,0.0,0.0,0.0406421990172613,-0.009648022194053583,-0.12474990470506368,0.0073092479675010745,0.0,0.0,0.0,0.04105603375449259,0.05125750539186512,0.02189335309481599,-0.005845290558051872,0.02799410179599151,-0.013493412051758214,0.023436170602903938,-0.048348663077010655,0.015599359844535322,0.03290388411955673,-0.13153429242499023,-0.03368137461257836,-0.0011432221650626176,-0.0012906236009541916,-0.0014147243492611797,-0.0037543121841591633,-0.006966528594523145,-0.02191134160034154,-0.0012881601061809174,0.022005666327242945,-0.0027462187545251246,0.00010574529134708289,-0.0014628470568500336,0.024178733768601513,-0.004434317143679249,0.0015539581770318029,-0.0027507372670998475,0.014718371545831894,-0.008643149920678378,0.006114848803058102,-0.01595796449579527,-0.010571314480137017,-0.01808537627620347,-0.023345156033095348,-0.0010426261233251243,-0.0013129305609732435,0.0007982680955946833,-0.008294844084890875,0.04113958058381145,0.04555929785863387,0.022022085118997965,0.019067134304475233,-0.034740402766032664,0.026579360503628184,0.0434598140307457,0.015051261667640385
days_after_holiday,0.04250764484990238,0.0033843742176693278,0.015256193806882184,0.01012441005626205,0.029991491396761934,0.0010892596465916975,0.19783501653053476,0.25228780878891643,0.24900551875165683,0.2556855914210159,0.05188230558862785,0.0,0.057239540542899085,0.04190292211167589,0.04492421031206181,-0.04264678257701162,0.004834687464438804,-0.01725508233738948,0.0,-0.02648655129093569,0.020660559210105976,-0.0883375861237148,-0.06961618210897591,-0.27994313676996513,0.07099128780468801,-0.2680796409138309,-0.5293662715860402,1.0,-0.18195805908191737,-0.11600187145122039,-0.008377551570764185,-0.010787426105146939,-0.0010439444617884135,-0.11600187145122039,0.052204645271312945,0.0,0.0,-0.03155453799531588,-0.03391784702663595,-0.060288456828686034,0.09818620343845164,0.0,0.0,0.0,-0.04149826637842952,-0.03569532119748235,0.013743325027236476,0.003810383124167536,0.0024913616586301297,0.0258773326257932,5.9201544231241966e-05,0.03831267497968403,0.09887765030346625,0.10912966490972686,-0.08085896923956103,0.08018679458218998,0.04254000954756186,0.042649326859850234,0.04284623070212062,0.04320407791924667,0.04237545706322916,0.039205396434546166,0.04297362561229929,0.012338114877775155,0.04332709212818761,0.04262337759223483,0.044183101859867444,0.017011571772376683,0.044956758335613634,0.04380389918119977,0.04959759593597478,0.02332133617055448,0.056648901908261294,0.047602587670314,0.05178324514137648,0.03010034885273298,0.049303448165824985,0.04720352721270132,0.004159523906979057,-0.009439413408551992,-0.002958642325855665,0.002646230636485775,-0.04110762224899009,-0.037591267672875295,0.01656220831964043,0.020619219167810416,0.04755525859770273,0.013086379822353764,-0.04562187341923425,0.010633371435977425
is_long_weekend,-0.007397039465139949,0.0008161330450467678,-0.003610769349985713,0.0031422738630802545,-0.01183535397093698,-0.018900796450113104,0.01865995667932843,0.01684938850153759,0.05960960647019785,0.015059925909298026,-0.021015195081920093,0.0,0.04253273260672119,0.10504856515078703,-0.32186823103713574,0.11720075864290389,-0.027189111047693303,-0.04325764289828326,0.0,0.0945741132925383,0.019970548892946572,0.19231180531285866,0.09051115115971185,0.7213641541215485,0.5238491736135777,0.26049586626961685,-0.29523394070652587,-0.18195805908191737,1.0,-0.037839415025275144,-0.015987732444136666,-0.011289502993434956,-0.011289502993434956,-0.037839415025275144,-0.015503922237032362,0.0,0.0,-0.1248960883467968,0.09564702787754184,0.004842236238953286,0.06856853279181606,0.0,0.0,0.0,-0.053162600525661186,-0.04976359167608359,0.010721047476001467,-0.003367253808259621,0.0014496657446630985,0.009163126550195296,-0.02499247798016135,0.012373674026280247,-0.02193330930311999,-0.037009455337139334,0.011088687279504912,0.06659015321228058,-0.007069598440697262,-0.0068967296490889856,-0.006918529518228634,-0.0049458276208928,-0.010094160223439742,0.012962114206586857,-0.007035688094034788,-0.019127704950236003,-0.005633099300105955,-0.008387527092452695,-0.0074043918214117535,-0.023881925269927134,-0.004124437887755677,-0.010466472727668758,-0.00785142558110525,-0.01123342837644957,-0.003865267797566053,-0.017135373431839997,-0.006479561425792098,-0.013340854703992853,-0.0012482716051838666,-0.004883265768179929,-0.00349382391366798,-0.03224513212220281,-0.005943888436908092,0.03139030659829196,-0.05099265655507202,-0.0465715163242923,0.015218886812756254,0.032183583736796126,0.05196610674946967,-0.04499833376735036,-0.04287747898954528,0.047191148695424984
is_daylight_saving_time,-0.1036714202765618,-0.01599178351375926,-0.018003561646014337,-0.01643701627040735,-0.015986025249414598,-0.000529565941663446,0.09986634321754943,0.07820797300188793,0.0786610053247402,0.08123434675687669,0.05117368663867696,0.00036321989144285196,-0.0003591495001259904,-0.0008521295551520051,0.010823797440674063,-0.00020794054746624933,-0.00020794054746624933,0.00035089594938234373,0.0001854809235723009,0.0058349260359105495,0.0058349260359105495,-0.0716581866606456,-0.0716581866606456,-0.049272713619097415,-0.049272713619097415,-0.049272713619097415,0.007490079872583911,-0.11600187145122039,-0.037839415025275144,1.0,-0.02685268067466373,0.02915262316360427,-0.0670758771231797,1.0,0.015727944335305527,-5.19224294236912e-05,-0.00036337791620188044,0.000613881733442188,-0.0008686139667583857,-0.23682582107438083,-0.7710577488967565,0.0,0.0,0.0,0.7270273866902769,0.6592325393262193,-0.1444830059456472,-0.06259325856142738,-0.030591152553665214,-0.13271562666878717,0.14974240527628346,-0.05188225975558576,0.03357288724774904,0.1640577547158638,-0.09513831294732188,-0.8201816881388627,-0.10356837216398658,-0.10346369272569336,-0.10335657801431529,-0.10128952152223107,-0.09921901865029625,-0.09008014115635121,-0.10387441040043452,0.02589356679254281,-0.11217782894584345,-0.0963677022450213,-0.10477187469649207,0.02833351690105372,-0.1279392649196754,-0.08812272451760449,-0.10623770338035349,0.09118832873859375,-0.2067028746511712,-0.08255995600855376,-0.09744630063138662,0.12403172421824636,-0.22556222572326062,-0.018741820815858377,-0.026559014309750092,0.013903209937699602,0.009217770529448326,-0.007336709280738613,0.7295670610109805,0.7405262116248862,-0.1531185910161861,-0.19413557700921957,-0.7358426506981164,0.4546373224809957,0.6204868527343844,0.2837368874539936
is_dst_transition_day,-0.00125552088579946,0.0008714162892943291,0.00019023162316590886,-0.0008282759962953344,0.0004412081667965832,-2.8736001619154837e-05,-0.0003271385875201856,0.010136086038305334,0.0024640523868870038,0.004716049578514096,-0.06436913638635781,0.0,0.1112996297672402,0.11728585066602157,-0.11086013351056559,-0.030304363076492803,-0.030304363076492803,-0.048296799083829535,0.0,-0.01367799225485841,-0.01367799225485841,-0.0038884104998101856,-0.0038884104998101856,-0.01232243125640386,-0.01232243125640386,-0.01232243125640386,0.05670687218697942,-0.008377551570764185,-0.015987732444136666,-0.02685268067466373,1.0,0.7061353467655297,0.7061353467655297,-0.02685268067466373,0.0009150511043632368,0.0,0.0,-0.0741760471867294,0.037052464606218624,0.03237527355070193,0.04297964422086624,0.0,0.0,0.0,-0.046372332961464265,-0.04661147905888706,-0.005476742259808127,-0.010066170947515836,0.006440625460073027,0.005998138686635864,0.007754903620408391,0.014358016255921249,,0.03885842164705352,0.01027676475317997,0.03899539502234043,-0.001061394089698302,-0.001088874258178595,-0.0013297251795149918,-0.004124858182680341,-0.00977565084113967,-0.0020318926440709376,-0.0011797586808361836,-0.002035615308294919,-0.000914564927108966,-0.00144466081641263,-0.001765697295120593,-0.004178936692044541,-0.0005030237413042046,-0.00259380739099987,-0.004209094344735662,-0.011672602452155977,0.0012468426496250646,-0.00766945238893476,-0.010850488529625762,-0.03080597269127289,0.0009051610941373536,-0.017223602262586343,0.004690277078425377,-0.003787542580934742,0.0005257855466355296,0.0066439879898872985,-0.047209901702771055,-0.0468172640172553,-0.006878700805237122,-0.00943783242435248,0.04696290565534213,-0.04642584688031232,-0.034080456605942715,0.0242415910066724
is_spring_forward_day,0.008947227864809598,0.0019472339845194025,-0.0024073841866303946,-0.0005848749578615705,-0.005907474010265126,-2.0291506467996725e-05,-0.07058459220356862,-0.053818028370974186,-0.05741849805987523,-0.05581761386476778,-0.024566675368632555,0.0,0.07859260266056523,0.08281968483074126,-0.07828225881895616,-0.02139898192952776,-0.02139898192952776,-0.03410407696872508,0.0,-0.009658513803940673,-0.009658513803940673,-0.0027457440966501922,-0.0027457440966501922,-0.008701304268235142,-0.008701304268235142,-0.008701304268235142,0.009355730843265686,-0.010787426105146939,-0.011289502993434956,0.02915262316360427,0.7061353467655297,1.0,-0.0027457440966501922,0.02915262316360427,-0.011183364153825839,0.0,0.0,-0.05237832880189747,0.026164054943229702,0.0835000526790299,0.007943311786248422,0.0,0.0,0.0,-0.05827548059622496,-0.05934314361725365,-0.004719723531240133,-0.0017846570937865643,0.021924695173653645,0.029642440795508943,-0.011143602631210349,-0.01539054847504646,,0.037179932609724964,0.07043059558893673,0.020527760041094474,0.009329890686692445,0.009567983822110696,0.009596238397245467,0.00631896858211263,0.0008050015098293202,0.008544686880827159,0.009554588938889889,-0.0001751185428265712,0.009921508821850132,0.009168838822862162,0.009559421432194968,-0.002271525557546592,0.0109791378541258,0.008400639533549824,0.008250746203080419,-0.006531185409592084,0.015204407309705471,0.00401464383613236,0.0009417262365175257,-0.0185485666798862,0.011315327910572305,-0.0021478964309229525,0.006095467605125302,-0.003508808631873075,0.0011184394984773912,0.007306271885383534,-0.05899018372703791,-0.05881637211037322,-0.007830693876215052,-0.0165984375583632,0.05901764527427424,-0.03278290720550641,-0.05447243905492922,-0.043277267080915414
is_fall_back_day,-0.01072036321694033,-0.0007165582972834383,0.002676042733010452,-0.0005848749578615705,0.0065305793739785034,-2.0291506467996725e-05,0.07012258396369071,0.06813292562998215,0.060898407033201,0.06247795247374274,-0.06633996951772435,0.0,0.07859260266056523,0.08281968483074126,-0.07828225881895616,-0.02139898192952776,-0.02139898192952776,-0.03410407696872508,0.0,-0.009658513803940673,-0.009658513803940673,-0.0027457440966501922,-0.0027457440966501922,-0.008701304268235142,-0.008701304268235142,-0.008701304268235142,0.0707297228682169,-0.0010439444617884135,-0.011289502993434956,-0.0670758771231797,0.7061353467655297,-0.0027457440966501922,1.0,-0.0670758771231797,0.01247566401160127,0.0,0.0,-0.05237832880189747,0.026164054943229702,-0.03777740264832233,0.052755580165272535,0.0,0.0,0.0,-0.007214757731477145,-0.006484832447267595,-0.0030149132078071605,-0.01243148275436383,-0.013124695119917453,-0.021171446913848428,0.02209562333020495,0.03566793903235803,,0.017471247800106365,-0.0559170219037077,0.034544293531623874,-0.01082886640664244,-0.011105768928993485,-0.011474170121251157,-0.012144380502124538,-0.014610845805892132,-0.01141425407024488,-0.011220727391815526,-0.002699721028695247,-0.011213121943673788,-0.011209090763160666,-0.01205306350438587,-0.0036302631471774676,-0.011689543407837295,-0.012063797004103259,-0.014195122296113727,-0.00995367648162683,-0.013443529308128862,-0.014845978487602168,-0.016265471791984173,-0.02495757461696116,-0.010037002215337732,-0.022176363062076654,0.0005284658441570025,-0.0018402147732935466,-0.0003758888343296338,0.0020768271398917955,-0.007682799084056588,-0.007301651847908161,-0.0018838668514733327,0.0032697947115798353,0.007306640943665225,-0.03278290720550641,0.006341644615605814,0.07751293026803503
utc_offset_hours,-0.1036714202765618,-0.01599178351375926,-0.018003561646014337,-0.01643701627040735,-0.015986025249414598,-0.000529565941663446,0.09986634321754943,0.07820797300188793,0.0786610053247402,0.08123434675687669,0.05117368663867696,0.00036321989144285196,-0.0003591495001259904,-0.0008521295551520051,0.010823797440674063,-0.00020794054746624933,-0.00020794054746624933,0.00035089594938234373,0.0001854809235723009,0.0058349260359105495,0.0058349260359105495,-0.0716581866606456,-0.0716581866606456,-0.049272713619097415,-0.049272713619097415,-0.049272713619097415,0.007490079872583911,-0.11600187145122039,-0.037839415025275144,1.0,-0.02685268067466373,0.02915262316360427,-0.0670758771231797,1.0,0.015727944335305527,-5.19224294236912e-05,-0.00036337791620188044,0.000613881733442188,-0.0008686139667583857,-0.23682582107438083,-0.7710577488967565,0.0,0.0,0.0,0.7270273866902769,0.6592325393262193,-0.1444830059456472,-0.06259325856142738,-0.030591152553665214,-0.13271562666878717,0.14974240527628346,-0.05188225975558576,0.03357288724774904,0.1640577547158638,-0.09513831294732188,-0.8201816881388627,-0.10356837216398658,-0.10346369272569336,-0.10335657801431529,-0.10128952152223107,-0.09921901865029625,-0.09008014115635121,-0.10387441040043452,0.02589356679254281,-0.11217782894584345,-0.0963677022450213,-0.10477187469649207,0.02833351690105372,-0.1279392649196754,-0.08812272451760449,-0.10623770338035349,0.09118832873859375,-0.2067028746511712,-0.08255995600855376,-0.09744630063138662,0.12403172421824636,-0.22556222572326062,-0.018741820815858377,-0.026559014309750092,0.013903209937699602,0.009217770529448326,-0.007336709280738613,0.7295670610109805,0.7405262116248862,-0.1531185910161861,-0.19413557700921957,-0.7358426506981164,0.4546373224809957,0.6204868527343844,0.2837368874539936
date_index,0.11060905028929496,0.09747334261735821,0.4008938563901627,0.021232584149458198,0.46793782571803266,0.979795970536975,0.19313678075048765,0.19880630320969497,0.18828394236773832,0.20065609740874216,0.019372796857557856,0.0,-0.0018968383109906146,-0.0012002905054577357,-0.00010001569536053263,0.0003873673405746718,-0.001936836702873359,0.0004942641337819513,0.0,-0.0054666564102803785,0.004825577300332787,-0.018122020313266225,0.01808225724071929,-0.009402515018529865,0.002021942545865055,-0.009087490583721002,0.0007179905837293119,0.052204645271312945,-0.015503922237032362,0.015727944335305527,0.0009150511043632368,-0.011183364153825839,0.01247566401160127,0.015727944335305527,1.0,0.0,0.0,0.0025075480014725908,0.001762222302620545,-0.15302718289261488,0.03223915883412628,0.0,0.0,0.0,0.04598080045930125,0.06607440484536041,0.033104891553775224,-0.00038111111441369586,-0.02780909342903636,-0.0020139394651096636,-0.001575672030732568,-0.016269235578386013,0.010303172444703591,0.007793924882005445,-0.1499069176102439,0.0018021855377774061,0.11057876718331874,0.11056363221781079,0.11056180358215428,0.1101795286251488,0.10975237420856358,0.10821942828225618,0.11135895393846337,0.006253932974202631,0.1141536398943882,0.10863253650657735,0.11387131779192097,0.007766771862701985,0.12007011685676504,0.10852753920304312,0.1309104718620926,0.03684917675816031,0.1528209021567865,0.10531879150205892,0.13292385131197978,0.04035952859380546,0.16073087786127435,0.0946653849774041,-0.0008773358925551808,-0.005498534163288792,-4.189131903382444e-05,0.0009045404222871505,0.045833893720430174,0.044042373291216415,0.03469561153687969,0.03959360715481169,-0.04649052074524045,0.017464251873043502,0.04099920328715484,0.02071294538741955
hour_sin,-0.2923626524732342,-0.001178701601884455,-0.004665065902713919,0.0007300630340600433,-0.005215856605782233,0.0,0.0,0.0,0.0,0.0,0.0,-0.748314277251335,0.0,0.0,0.0,0.0,0.0,-0.056450480376724524,-0.22394725419167633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.19224294236912e-05,0.0,0.0,0.0,-5.19224294236912e-05,0.0,1.0,-0.0015233950306347333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11406810317303351,-0.0013300161309000573,0.2764626887355269,-0.009291840795658368,0.03236180640239525,-0.19185495734666966,-0.036681837045413314,0.03292084415041533,-0.06403231193688262,-0.0029046308498508894,0.0,0.0,-0.3346925420772638,-0.3530153237098174,-0.34697849307733947,-0.292390907938784,-0.2924267979404981,-0.2924246654222428,-0.34630089643545686,0.08331785722962362,-0.35978284436991653,-0.32683772217779017,-0.3075458397397318,0.24949479809994443,-0.3451787521790568,-0.2294631439839574,-0.00039425976902255976,-0.006496196624348745,-0.007162302247069227,-0.012148241715448248,-8.227388079320679e-05,-0.0004157056379292912,-0.0012875114906894566,-0.002928733225303434,0.3102188601801839,0.0017445230866790504,-0.21336224529924475,0.05679311007731509,-0.15096705726419346,-8.95315867688537e-05,0.36722180102648716,-0.00023764169885534683,0.0964571062407721,-0.14616726771113164,-0.34187288756564765,-0.024965847511899793
hour_cos,-0.20452408562227384,-0.0009910974227385586,-0.004456026904849927,-0.00042377756100018063,-0.005718568347819746,0.0,0.0,0.0,0.0,0.0,0.0,-0.16615921537071865,0.0,0.0,0.0,0.0,0.0,-0.6537424429793051,-0.124388067962742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00036337791620188044,0.0,0.0,0.0,-0.00036337791620188044,0.0,-0.0015233950306347333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.12084150849712524,-0.008843793722534413,0.2740965334548375,0.00292657331474461,0.057079956137370415,-0.21795181838250777,0.04047779257745801,-0.0074961894026617844,-0.1113761522674577,0.030104362069964703,0.0,0.0,-0.1241148013662493,-0.03383899306738921,0.059468184231817885,-0.20457141363010953,-0.20462970583510368,-0.20479192607593835,-0.03215602541711026,0.2795270271751319,-0.05779243818088632,-0.007305196897464793,0.09785194259287881,0.19451930321297328,0.06321147113630592,0.11756480044736817,0.0001510235121007068,-0.0075011639988161885,-0.004721820305232487,-0.002297564897987944,-6.733196850364697e-06,0.00016049101347426957,-0.0008490276367169201,-0.00042644441183571174,-0.41728836120814344,-0.0021849935661231155,0.3030088687244755,0.12544358536838132,0.01440307141971331,0.00015183691605625237,-0.04800336240814703,0.0016411955930708947,0.09615501297435973,-0.16258778004403593,-0.22624590692190008,-0.026406234064158114
weekday_sin,-0.01624082387821642,0.0008883531767567128,0.0016865592457208022,0.0010437459587143403,0.004298046657799886,0.002517507642902192,-0.0008556651216955637,0.0002701617247963488,-0.005163176167884707,0.0002053021493679825,-0.0007175514829845555,0.0,-0.71429546686832,-0.7906992868309521,0.7686820989773597,0.0003913815804213509,-0.20390980339952383,0.3255997579839796,0.0,0.001589864400372453,0.0046577138544244825,-0.01569843296593782,-0.00523281098864594,-0.013446086075991388,-0.07280373562304902,0.054209812245017454,0.0406421990172613,-0.03155453799531588,-0.1248960883467968,0.000613881733442188,-0.0741760471867294,-0.05237832880189747,-0.05237832880189747,0.000613881733442188,0.0025075480014725908,0.0,0.0,1.0,0.2147065194701872,0.0006299842807800288,-0.0009455776114955354,0.0,0.0,0.0,0.019542188731323903,0.026770708583749768,0.016272662475466604,0.006436418377083212,-0.014148995573710766,-0.0007960634093823995,-0.026343815230167003,0.0004186218944951847,0.04063063150647628,0.07802243770353325,1.0124265866625505e-05,-0.0004760924075394491,-0.015854059000332564,-0.015291197710740579,-0.014549942086073997,0.002961680825668357,0.019424989962159776,-0.016354812065976266,-0.015396445509712326,-0.0034925582862029288,-0.014643225321146586,-0.016010892654021034,-0.014441275056615369,0.006467666495870582,-0.012546730568782019,-0.015809727493617358,-0.00682005175476619,-0.01740817257126062,0.005926270163488343,0.010735730549454831,0.0005456200412766368,0.0016640406100844956,3.073129204287676e-05,0.0024900366777730956,0.0022427162133523654,0.019080265530426112,-0.0004493367016693992,-0.001839528644881565,0.018783681038102157,0.013877745747395207,0.014925353573925031,0.007065480554775658,-0.018665564902231077,0.00521171127844596,0.022385100032611054,-0.4599798276993254
weekday_cos,0.01246962127211587,0.0003783617136527045,0.0011911126850181143,0.001038824313111942,0.001997321512500564,0.0023226135680551934,-0.0019615432669121795,-0.0026865696283727095,-0.003743455825580428,-0.002563437631840273,0.0014385369416447893,0.0,-0.5359099281478477,-0.0006063644837660676,-0.03316327044881673,0.6125121733594141,-0.6125121733594141,0.00024969306593863465,0.0,0.001436766347003254,0.0029736352673632917,-3.013134926283651e-05,-0.0052729861209963895,0.09653900060936425,0.023618342498697917,0.07615876144829035,-0.009648022194053583,-0.03391784702663595,0.09564702787754184,-0.0008686139667583857,0.037052464606218624,0.026164054943229702,0.026164054943229702,-0.0008686139667583857,0.001762222302620545,0.0,0.0,0.2147065194701872,1.0,0.00014230382378105662,0.0008217984667184913,0.0,0.0,0.0,-0.0011865819583504922,-0.005309636463552495,-0.006165432440949245,-0.016699000363903784,-0.027364606387055,-0.02818405049841861,0.004892342441072822,0.003180200996537585,0.08734309330558032,0.07552656811710468,9.351603562091537e-06,0.000942838190011037,0.013428176011707378,0.014006270988285807,0.014016639577421858,0.024070365909685597,0.017049214288071515,0.012436541587959463,0.014011472834518287,0.027581271955436443,0.011645150166029159,0.0160037891637366,0.014318355870376831,0.036131333561674174,0.009340052605827483,0.018752306839291265,0.025855824185494623,0.08279104960217083,0.008027361363171106,0.039083356656344645,0.00018095922228318617,-0.0009370445402923295,0.002429652550289033,0.004036698759406158,0.006794864208104855,0.03997621685325988,0.005538807569391084,0.0006292460833991238,-0.0037629738465006553,-0.010641831832706873,-0.010403466892049325,-0.0191914598708658,0.0039229676737731365,0.008202561553919189,-0.0014218063849101683,-0.00011385201388219569
month_sin,0.026970940348510063,0.018089465511314663,-0.030380197272417305,-0.0012193409075821656,-0.06536378857179392,0.0003969839933764824,-0.7890491941366191,-0.769763764611068,-0.7591820880894043,-0.7670810807199482,-0.008520661851741098,0.0,-0.00020194514992195916,8.322210940851207e-05,-0.0005807130985900771,-0.00026858103977333214,-0.0003028997281888135,-3.426979021434357e-05,0.0,0.0009960662213702055,0.0009960662213702055,0.03118134821766287,-0.007045785414568052,0.002637112608250401,0.002200825595856033,0.002637112608250401,-0.12474990470506368,-0.060288456828686034,0.004842236238953286,-0.23682582107438083,0.03237527355070193,0.0835000526790299,-0.03777740264832233,-0.23682582107438083,-0.15302718289261488,0.0,0.0,0.0006299842807800288,0.00014230382378105662,1.0,9.72176224157603e-05,0.0,0.0,0.0,-0.48105439786903414,-0.5421550318791574,-0.13290354512036984,0.04396808253455398,0.02074608355692587,0.13705236412599686,-0.07779041965583994,-0.0439338113299024,0.07030290992188394,-0.10244968052079016,0.9698418016507201,0.15916521293325775,0.027018374220220735,0.027051016049009433,0.027067582431536983,0.027543701870297616,0.027909541542907135,0.026848542024335186,0.02698089636450136,-0.06915879464187567,0.03518755789032725,0.019538834740005246,0.026658570719717032,-0.08930065114199705,0.04965817311599043,0.008498520089386315,0.021267169763172767,-0.17449809824638332,0.10788589852088402,-0.017348303206135285,0.018214680021869302,-0.20403257438631522,0.12509450703737776,-0.05936890855904348,0.017359577100829162,0.040822054965386274,-0.008057187449319683,0.0033832853942996656,-0.48507610715820676,-0.49785470987346003,-0.14052493789799225,-0.16991408347996886,0.4896816150620013,-0.35650705767712937,-0.3799136047437823,-0.17039752984845086
