index,total_consumption_kwh,reported_premise_count,source_segment_count,customer_type_count,price_plan_count,year,quarter,month,week_of_year,day_of_year,day_of_month,hour,weekday,is_weekend,is_workday,is_monday,is_friday,is_business_hour,is_peak_hour_window,is_month_start,is_month_end,is_year_start,is_year_end,is_public_holiday,is_day_before_holiday,is_day_after_holiday,days_to_holiday,days_after_holiday,is_long_weekend,is_daylight_saving_time,is_dst_transition_day,is_spring_forward_day,is_fall_back_day,utc_offset_hours,date_index,hour_sin,hour_cos,weekday_sin,weekday_cos,month_sin,month_cos,assigned_climate_id,Longitude (x),Latitude (y),Temp (°C),Dew Point Temp (°C),Rel Hum (%),Precip. Amount (mm),Wind Dir (10s deg),Wind Spd (km/h),Visibility (km),Stn Press (kPa),Hmdx,Wind Chill,day_of_year_sin,day_of_year_cos,total_consumption_kwh_lag_1h,total_consumption_kwh_lag_2h,total_consumption_kwh_lag_3h,total_consumption_kwh_lag_24h,total_consumption_kwh_lag_48h,total_consumption_kwh_lag_168h,total_consumption_kwh_rolling_mean_3h,total_consumption_kwh_rolling_std_3h,total_consumption_kwh_rolling_min_3h,total_consumption_kwh_rolling_max_3h,total_consumption_kwh_rolling_mean_6h,total_consumption_kwh_rolling_std_6h,total_consumption_kwh_rolling_min_6h,total_consumption_kwh_rolling_max_6h,total_consumption_kwh_rolling_mean_24h,total_consumption_kwh_rolling_std_24h,total_consumption_kwh_rolling_min_24h,total_consumption_kwh_rolling_max_24h,total_consumption_kwh_rolling_mean_168h,total_consumption_kwh_rolling_std_168h,total_consumption_kwh_rolling_min_168h,total_consumption_kwh_rolling_max_168h,temperature_change_1h,temperature_change_24h,humidity_change_1h,pressure_change_1h,temperature_rolling_mean_6h,temperature_rolling_mean_24h,humidity_rolling_mean_6h,humidity_rolling_mean_24h,heating_degree_c,cooling_degree_c,temperature_x_hour,temperature_x_weekend
is_day_before_holiday,-0.004384179159178931,0.0008329174022018443,0.004209320696534353,0.005264082589346831,0.0026819653791171263,-0.01204751138646276,0.048756308738365395,0.06323334416655478,0.06626260014424487,0.06911537277456137,0.07214928336995224,7.247094312282718e-19,0.1236608488912154,0.11994904525466218,-0.13810910040624724,-0.03876659037928566,-0.03876659037928501,-0.04939346823222354,4.546950756345123e-18,0.026422803134648433,0.1785048788600001,0.056150049175834826,0.31555546295210796,0.1401927118624562,1.0,0.035338164528613714,-0.23671850849077888,0.09320131874188106,0.5238491736135648,-0.04927271361909689,-0.012322431256403655,-0.008701304268235007,-0.008701304268234953,-0.049272713619097006,0.0020219425458650768,2.6604400562656867e-19,-4.692720654801963e-19,-0.0806157990903353,0.050281733215268326,0.016030672780559852,0.05742430515934883,-7.646789253626788e-13,-2.7715179083528084e-15,-1.0873629233342897e-13,-0.041719278988671914,-0.025459977170731653,0.0437647190422368,-0.0047796025228582445,-0.00022055535827554426,0.03127743581363128,-0.0599974669551351,-0.025915571562067752,-0.04102960889960464,-0.026663029467692972,0.006974801375716539,0.05530925804475977,-0.004120202562260703,-0.003742891339139448,-0.0032749780231484645,0.00046728256177036446,-0.004731336100139488,0.013819903538288644,-0.003737074616863079,-0.01607702565243157,-0.0024193367910491847,-0.004903641224346567,-0.0030250206801223788,-0.01716236451190144,0.00013696302631816405,-0.005473429971875758,-0.0005178709499194111,-0.01168803917699738,0.006133856378188928,-0.007114864168534085,0.003566594290101196,-0.00589826205105425,0.007892348697250766,0.003373895691773387,-0.0035477158701786304,-0.019948289580454377,-0.009652267434581589,0.012508895517315925,-0.041288438753469055,-0.039502879571552185,0.05671024846361754,0.08597453484835675,0.039737093963279346,-0.03197423239472525,-0.033685421586008346,0.05172751768111632
is_day_after_holiday,-0.002610409625588452,2.4381314997190323e-06,-0.0004366154731001111,0.0029082704394639398,-0.002708154930067941,-0.012047511386450332,0.01841757309131991,0.01508072419686825,0.03790480547750409,0.01356820734547669,-0.019511988101619335,2.346435510015924e-18,-0.0643714007926891,-0.02255873421473123,-0.020809310369649822,-0.038766590379285544,-0.038766590379285905,0.009289395504806723,1.8137206392335197e-18,-0.030607975262359165,-0.030607975262359026,-0.00870130426823499,-0.008701304268234749,0.14019271186245746,0.035338164528613714,1.0,0.09320131874188503,-0.23671850849078843,0.26049586626961285,-0.04927271361909744,-0.012322431256403919,-0.008701304268234794,-0.008701304268234632,-0.04927271361909743,-0.009087490583720914,6.069128878356127e-19,-7.587565802830671e-19,0.06453159907798468,0.07059754215110746,0.01538733327321226,0.05981604702642257,1.9348560999124787e-13,1.0461502114945343e-15,3.301930727986235e-14,-0.04569498247230109,-0.03651970244411174,0.02578366288182435,-0.0008573080951399376,-0.03572642396578795,-0.009885809158504835,-0.0381186516627216,0.019828647498112684,-0.0059583286537143966,-0.005555109019079732,0.008892456458717718,0.055036438538783844,-0.0027914078938847155,-0.0030362040295171455,-0.0033803807566781382,-0.006436532887018049,-0.006190278146457049,0.00868761929712712,-0.0030896670088838667,-0.01288405671799328,-0.0020608528487821693,-0.004085558757560671,-0.003684380502613133,-0.01455383039465449,-0.0011056624413038718,-0.00587748665105597,-0.005298489338411856,-0.013512476914956049,0.0034569471169779192,-0.009001217094784412,-0.003971683533152671,-0.015727426328231167,0.007168555969593057,-0.005135915501952066,0.007728149153722717,0.005472071073236563,0.00325350458819118,-0.009511460780178832,-0.04778247372689798,-0.05063390225522163,0.022687636835217777,0.013475087584465533,0.04823599476612971,-0.019679719534269648,-0.0327733510170826,-0.03648874498765135
days_to_holiday,-0.00377934594495435,-0.003238685910732386,-0.006173237621325482,-0.010981646916596205,0.0022815930602166257,-0.004240825939414738,0.16280307677123565,0.05390991364573044,0.05292890490687316,0.04716674879890403,-0.0768484436973218,-6.89806017294798e-17,-0.010024528954701668,-0.018153359656892028,0.0927557259519092,-0.042822843289963386,-0.00974292905899633,0.007475319137531847,1.779282534304554e-17,-0.057783844250722624,-0.047447172507084016,-0.0771565905157521,-0.07421805814987853,-0.24451039381137976,-0.23671850849077888,0.09320131874188503,1.0,-0.54277968375328,-0.2550390473892626,0.04550016557154623,0.05261359410327015,0.0033591963091580954,0.07094544072422822,0.04550016557154655,0.0052828123100289864,2.8047817975205406e-19,6.214989274353044e-20,0.041761946664505986,-0.016553755655175795,-0.1972719989762918,0.05303854667739669,-3.920587905867152e-14,1.980309632263332e-14,1.1903273345481022e-14,0.05628994651157632,0.07136951023520607,0.0316990024288089,0.004260149379572866,0.031034802048168605,-0.02646543103887402,0.03888237617705504,-0.042773111773042584,0.003166522211819784,0.012122377292513743,-0.1950251648547413,0.0014820592557454534,-0.003921845233717255,-0.004073520877887588,-0.004232819972472679,-0.007127191180345131,-0.011456446911395851,-0.0262439870130916,-0.004111180812574713,0.020034116759951707,-0.006072921573045161,-0.0022861684810405888,-0.0044287036809659555,0.021079553785890326,-0.008900530833834326,-0.0002486013801326499,-0.0060662891518081935,0.022205128629920082,-0.021514597559311,0.005195457848095771,-0.020526750350279493,-0.0015190391858349833,-0.03457825035480261,-0.02118361850003782,0.0014124159480841622,0.002224270275384617,0.0008213550657347129,-0.003880443235934439,0.05606273531357861,0.05659358741139367,0.032481246239339484,0.03335354496019421,-0.055443587936778,0.03718945102891095,0.04325155822064353,0.007316624519399093
days_after_holiday,0.04487508280454533,0.002096457242059705,0.0205750544005178,0.014027833017423864,0.033856365284186944,-0.004240825939367023,0.2454777212235441,0.30470172055332845,0.30236490987729714,0.3081204010360955,0.05451222458100667,7.631439891490062e-17,0.05405262855973013,0.03969032663932788,0.03621671042749944,-0.040102744241793595,0.0053492334018160744,-0.01634396408761782,-1.25763511495836e-17,-0.023500549634319724,0.016467914441084305,-0.07715659051575165,-0.06363934163273684,-0.24451039381137626,0.09320131874188106,-0.23671850849078843,-0.54277968375328,1.0,-0.14406200159788415,-0.15328035011273886,-0.01438541863169024,-0.014271997886078169,-0.006044107261634289,-0.15328035011273866,0.05747354296308829,-9.142999307485691e-19,-6.643609224308367e-19,-0.031220445528530046,-0.02420363380250645,-0.08543695248931613,0.13896418365455318,-4.5382838468771486e-12,3.3784228689379866e-15,-1.178586534616057e-12,-0.061977360467438465,-0.045967306432957225,0.03229789357346584,-0.007410772456439172,0.005945607551111244,0.03181779831941954,-0.01062890259562498,0.04583224961183479,0.08505372913881168,0.1098733468531973,-0.13981190556358436,0.12108961606931547,0.04492142243678405,0.04505483530006675,0.04529676095316067,0.04664512316184715,0.04641767585486535,0.045912832485021024,0.045365873149613135,0.013062961573818184,0.045827448437015694,0.04486775928906784,0.04658717558643283,0.016811217824450518,0.047550750459622315,0.0456645427022319,0.052131296591634506,0.024511168258456457,0.062348339550020664,0.04869959126353864,0.05700623749056091,0.033322032866767416,0.05557430617623069,0.0472794051114136,-0.00048564739299687107,-0.007318117916224696,-0.0017418023806657894,0.0016663688193636747,-0.062406666714919276,-0.0630576751498239,0.03589657423991478,0.04164528856143105,0.07699406518061476,0.010978100351455099,-0.04966351243753748,0.008571725252457538
is_long_weekend,-0.013561430972139927,0.0001666338634877895,-0.0037711512282146884,0.003142273863080968,-0.01185281354909995,-0.018894113298693078,0.01855028167490357,0.01665441358408268,0.059771112368747034,0.015059424003008321,-0.020843298610798432,-2.7786550810055246e-17,0.0425462091313768,0.10504856515078496,-0.3218682310371311,0.11720075864290214,-0.027189111047692737,-0.04325764289828317,3.689388953276628e-18,0.09457411329253992,0.01997054889294677,0.19231180531285735,0.09051115115970901,0.7213641541215322,0.5238491736135648,0.26049586626961285,-0.2550390473892626,-0.14406200159788415,1.0,-0.03783941502527417,-0.015987732444136638,-0.011289502993435304,-0.01128950299343484,-0.03783941502527406,-0.015503922237032019,-5.358052412025598e-19,2.04461539944684e-19,-0.1301704533880868,0.12618531191819968,0.022460594561195382,0.058598351714793245,1.0677395437094203e-12,1.8576642405488223e-15,6.792548132357636e-14,-0.053486728539367645,-0.049965130022458636,0.009775371881800802,-0.00940413606698969,-0.0031099811770125474,0.017114294605373847,-0.03467908033713329,0.012369716601314893,-0.022166254530301955,-0.03889654418734239,0.014700868145750775,0.05240914964672274,-0.013273905517224297,-0.013108491841270576,-0.013100678368817453,-0.010536826113651143,-0.014760900240964783,0.011199351581257714,-0.01321722689595085,-0.02254027317589297,-0.011700727584105182,-0.014626546684684804,-0.013497287407700998,-0.025982652122251305,-0.009650231593689242,-0.016756475817247336,-0.013558710188351473,-0.021212743874450664,-0.005477391300287075,-0.022468767272841087,-0.010742345099694612,-0.022971290342511053,0.00011474758778600137,-0.010093348206456671,-0.005548337448267269,-0.031164596103988033,-0.0032702145302463664,0.022762786490651717,-0.05158129327968591,-0.047037199536812416,0.014864968149695016,0.037259242758705166,0.05081651586414939,-0.04141272775900339,-0.042067085055962114,0.04103761116795196
is_daylight_saving_time,-0.07260660703333292,-0.004122533753322465,-0.01726194621848747,-0.01643701627041147,-0.021492139181776226,-0.0005296384600957088,0.10239535515994308,0.0811168931632092,0.07851284655663435,0.08123121268786013,0.05124231434273842,0.0003632198914427133,-0.0003590839521874925,-0.0008521295551521505,0.010823797440673723,-0.00020794054746631278,-0.00020794054746637434,0.00035089594938218956,0.00018548092357228106,0.005834926035910553,0.005834926035910538,-0.07165818666064601,-0.07165818666064587,-0.04927271361909729,-0.04927271361909689,-0.04927271361909744,0.04550016557154623,-0.15328035011273886,-0.03783941502527417,1.0,-0.026852680674663627,0.029152623163603796,-0.06707587712317922,1.0000000000000004,0.015727944335305954,-8.764655547943729e-05,-0.000327101398157663,0.0007241761202276772,-0.0011655828427759517,-0.309848744093855,-0.7709574492269096,-2.4530880546540858e-12,-1.4867359876656075e-14,4.742300184993797e-13,0.7251267828755523,0.6543556576566855,-0.15658527424298183,0.005198316075892663,-0.04130074129749048,-0.14448652074682464,0.17012094682205978,-0.04684475871939528,0.028175086718040816,0.16434482599745365,-0.09708626579044718,-0.8336921381474107,-0.07252080482056918,-0.07243068445517924,-0.07233233926350792,-0.0703221530598871,-0.06834276224253018,-0.059712443807972956,-0.07289310223324232,0.05988175065487763,-0.0810382083576292,-0.0651999409516636,-0.07404522217969269,0.07492023563923479,-0.09840377167274646,-0.055625062240884704,-0.0803702634257485,0.15753204826779543,-0.20198457408366355,-0.04243184986691285,-0.07677801598079884,0.20406753228447275,-0.2401374946569676,0.031613968518851086,0.0026094190152446046,0.014831122573538549,0.0004139443389281566,0.004516653489080798,0.7292354468212038,0.7463282805758613,-0.16711864037349936,-0.20983855318283742,-0.7508819017239098,0.35972415351742903,0.5550477016626301,0.3092794604096101
is_dst_transition_day,-0.0043660098470494095,-1.5225466045642701e-05,0.0004938645120640715,-0.00082827599629495,0.0009594470770478113,-2.873993672301897e-05,-0.0005821039135236127,0.010252414428626067,0.0024559886722305643,0.004715878404438096,-0.06432698688906253,2.4355817104208387e-17,0.11127931660713475,0.11728585066602165,-0.11086013351056292,-0.030304363076492834,-0.03030436307649251,-0.048296799083829084,1.0376800494446224e-17,-0.013677992254858464,-0.013677992254858728,-0.003888410499810192,-0.0038884104998100954,-0.012322431256403876,-0.012322431256403655,-0.012322431256403919,0.05261359410327015,-0.01438541863169024,-0.015987732444136638,-0.026852680674663627,1.0,0.7061353467655224,0.7061353467655025,-0.026852680674663818,0.0009150511043633004,-2.05879261797223e-19,-2.5126498791647504e-19,-0.08200949003083093,0.06539083301905751,0.026802668885700175,0.0455750810656812,-8.00063545935675e-14,6.948507511534198e-15,5.1090937175081937e-14,-0.04362226541214711,-0.04405661301859056,-0.005362975480881163,-0.008034217545976443,0.008008089870588785,0.010420656950350696,0.004905021648307487,0.01464262485050417,,0.038611288736100945,0.005920496510922606,0.04774610156499998,-0.004164483235563511,-0.004130409894868314,-0.004314863290043483,-0.0070758273656245825,-0.01233572763855571,-0.004813522478416121,-0.004230123050358795,-0.005582070744374396,-0.003909511625412828,-0.004576076886945988,-0.004756660448779771,-0.00936892555105666,-0.0032008664864531236,-0.005946458916412743,-0.006984407830504304,-0.01814546007508042,5.455636715214383e-05,-0.011144201301547573,-0.012514402449553368,-0.03207203347032645,0.00046562939144494217,-0.020082872581652485,0.004311833909082397,-0.004124110498765357,-0.0009342468596761751,0.009581592143436802,-0.04487366766094149,-0.04520701797397032,-0.006592803248440802,-0.006985552131687664,0.04057223259689166,-0.03661501389865372,-0.0317130774185201,0.01316526202996673
is_spring_forward_day,0.006249494482311966,0.00011666282955346851,-0.0020990262297247114,-0.0005848749578612993,-0.005588907540664314,-2.0294285163935585e-05,-0.07077666437659685,-0.05353969692982657,-0.05742498324836376,-0.05581752174811874,-0.02458111018232625,4.121835188142531e-17,0.07857825882021026,0.08281968483074324,-0.07828225881895517,-0.021398981929527407,-0.021398981929528004,-0.034104076968724646,9.39266267334527e-18,-0.009658513803940437,-0.009658513803940671,-0.002745744096650131,-0.0027457440966500396,-0.008701304268234792,-0.008701304268235007,-0.008701304268234794,0.0033591963091580954,-0.014271997886078169,-0.011289502993435304,0.029152623163603796,0.7061353467655224,1.0,-0.002745744096650053,0.029152623163603862,-0.011183364153825755,3.2017220429395927e-19,3.504798756609732e-19,-0.05790979968098598,0.046174778549200136,0.07461292592927436,0.00015514167937238015,8.18373618461473e-13,6.971318898684324e-15,1.875871717022305e-13,-0.05523515126049414,-0.05630950893751847,-0.005658059263798796,-0.005536953018133499,0.021875374798282506,0.03591904856122807,-0.01238917985675481,-0.014286517412876695,,0.037161117098550474,0.06950337081410422,0.025610181338960772,0.006618558973462598,0.006892185496826634,0.006962858251765172,0.0037463037637441403,-0.0014694832578984476,0.006333393670564665,0.0068670557174883694,-0.0019345915821965113,0.007245338102974953,0.0064350401625298355,0.006885951911042714,-0.005112830885389743,0.008484967034363668,0.00539209828831104,0.005777527104489947,-0.011490159494319457,0.014492033259219234,0.0007534435260936599,-0.000533084731565723,-0.020731772439325846,0.011886615755329344,-0.0055582979641777604,0.0038925922444094166,-0.0032296615269676084,0.00012242974506069913,0.009798958988482447,-0.056566886371652,-0.05735213153813246,-0.008193061485088412,-0.012942895365091198,0.0576718967754599,-0.025855136386901716,-0.041463450928925304,-0.025618141488248536
is_fall_back_day,-0.012415482236967987,-0.00013816530904522693,0.002796496606687207,-0.0005848749578618663,0.0069439065295722425,-2.0294285204023805e-05,0.06995457607893638,0.06801888136530944,0.06089350407379706,0.06247761861296142,-0.06626600820425294,-8.244589586889103e-18,0.07857825882020888,0.08281968483073807,-0.0782822588189539,-0.021398981929527442,-0.02139898192952739,-0.03410407696872412,5.264861539440009e-18,-0.009658513803940345,-0.009658513803940484,-0.0027457440966500895,-0.0027457440966500747,-0.008701304268234619,-0.008701304268234953,-0.008701304268234632,0.07094544072422822,-0.006044107261634289,-0.01128950299343484,-0.06707587712317922,0.7061353467655025,-0.002745744096650053,1.0,-0.0670758771231796,0.012475664011601016,6.967639912210572e-20,-9.841735581315216e-19,-0.057909799680985065,0.04617477854919902,-0.03676030215358376,0.06420920966499102,-9.319361488487271e-13,3.4552145140792336e-15,-1.1598620841349652e-13,-0.006371250138587163,-0.005910307421616733,-0.0019159081090033888,-0.005809522299996442,-0.010841900023161781,-0.021202262924713503,0.019316396654125104,0.03496585204974976,,0.01536318955049081,-0.06114202710057343,0.041820238631646585,-0.012499936415485873,-0.012725441976114516,-0.013056612646997541,-0.013739279825983178,-0.015951876999755865,-0.013131354286197258,-0.012841133966961018,-0.005948802594281536,-0.012766626275776566,-0.012897698830555865,-0.013603642792136363,-0.008118625599196325,-0.013005456112612042,-0.013790106358832979,-0.015641394134120874,-0.014136122606556905,-0.01441498495902412,-0.0164920605223422,-0.017140545206115777,-0.02456237989342959,-0.011229024505114,-0.02280400375374388,0.0021968776057831457,-0.0025946858201571963,-0.0014418376872713085,0.0037328276490774586,-0.006806710367971401,-0.006491810653443868,-0.0011177356168755304,0.0030775019924987024,-0.00037296414540599713,-0.025855136386901692,-0.003323965739752624,0.044211041455254056
utc_offset_hours,-0.07260660703330535,-0.004122533753306589,-0.017261946218486975,-0.016437016270418117,-0.021492139181783852,-0.0005296384600955995,0.10239535515994104,0.08111689316320912,0.07851284655663145,0.08123121268785835,0.05124231434273795,0.0003632198914427134,-0.00035908395218750766,-0.0008521295551521712,0.01082379744067378,-0.00020794054746630533,-0.00020794054746637558,0.00035089594938222235,0.00018548092357227624,0.00583492603591057,0.005834926035910573,-0.07165818666064562,-0.07165818666064591,-0.04927271361909725,-0.049272713619097006,-0.04927271361909743,0.04550016557154655,-0.15328035011273866,-0.03783941502527406,1.0000000000000004,-0.026852680674663818,0.029152623163603862,-0.0670758771231796,1.0,0.01572794433530586,-8.764655547943988e-05,-0.00032710139815765365,0.0007241761202277388,-0.0011655828427759897,-0.30984874409385454,-0.77095744922691,-2.4477265092059525e-12,-2.0607578085943916e-14,4.796955136658806e-13,0.7251267828755514,0.6543556576566867,-0.1565852742429847,0.005198316075892726,-0.04130074129748991,-0.14448652074682375,0.17012094682206028,-0.04684475871940081,0.028175086718034755,0.16434482599745512,-0.09708626579044646,-0.8336921381474098,-0.0725208048205361,-0.07243068445518375,-0.07233233926352366,-0.07032215305987352,-0.06834276224250677,-0.059712443807996854,-0.07289310223325872,0.05988175065486758,-0.08103820835764519,-0.0651999409516794,-0.07404522217969854,0.074920235639232,-0.09840377167275256,-0.05562506224089138,-0.08037026342573377,0.15753204826780934,-0.20198457408364964,-0.042431849866898866,-0.07677801598082624,0.20406753228444524,-0.24013749465699097,0.031613968518822325,0.002609419015244582,0.014831122573538623,0.0004139443389281567,0.004516653489080724,0.7292354468212024,0.7463282805758555,-0.16711864037350838,-0.2098385531828336,-0.7508819017239109,0.3597241535174272,0.5550477016626287,0.3092794604096108
date_index,0.13367949036020796,0.07096214847211971,0.3777991261088976,0.021232584149458122,0.4793171481272812,0.979795906288663,0.19313423476918753,0.19880302758081925,0.18818982149092323,0.20065753306183534,0.01938031624738058,-8.855520422422889e-17,-0.0018976180471517222,-0.0012002905054586002,-0.00010001569536094727,0.00038736734057397143,-0.0019368367028734308,0.0004942641337824858,5.8096327354144296e-18,-0.005466656410280693,0.0048255773003323356,-0.018122020313265878,0.018082257240718838,-0.009402515018529775,0.0020219425458650768,-0.009087490583720914,0.0052828123100289864,0.05747354296308829,-0.015503922237032019,0.015727944335305954,0.0009150511043633004,-0.011183364153825755,0.012475664011601016,0.01572794433530586,1.0,1.2278425975711947e-18,2.0415710644546975e-18,0.00251064193393788,0.0012094745645102485,-0.1513505270196115,0.0426742677571037,-7.436873268619306e-11,-4.039852722667095e-13,-1.3190670070509131e-11,0.049875595321474245,0.0706817140316557,0.04228355363044927,0.004040775786522901,-0.025308550143218436,0.0018782590079221867,0.002205009816622551,-0.02421776802566872,0.026670371543483225,0.03319937549120512,-0.1559593308813883,0.001811267524670938,0.13365088762937058,0.1336358015472691,0.1336338377615705,0.13331881849655255,0.13295174164700144,0.1318284934793381,0.13447296022779193,0.022416797702126214,0.13715313029479653,0.1315854613707992,0.13683699859295162,0.028965751708124907,0.1426285931801713,0.13047415928470435,0.15015190424689537,0.06058128660440375,0.17404265184563333,0.12172940088243404,0.15322540916270008,0.05968771569928778,0.17901644314148493,0.10981449954095557,-0.0013331388284587575,-0.005856697942620022,-3.0413905175199218e-05,-7.350956997009019e-05,0.050108258973908554,0.05083665621566298,0.04527430906885177,0.057591617611973914,-0.05422837431659315,0.016338381773383565,0.03618289055121319,0.023832299679239922
hour_sin,-0.30919356736393494,-0.00021114173813605315,-0.004367852490081746,0.000716791661949251,-0.0062326137481713215,3.474259191240024e-16,-2.4055462311898524e-19,-2.1592056683029184e-18,7.743965172159372e-19,1.4717291351261242e-19,9.201790174629583e-20,-0.7759122353393889,-3.999612140455222e-20,3.156889556540054e-19,1.2523588287488862e-18,8.442689662166702e-19,1.2355883784438877e-18,-0.08890681379342999,-0.1784268094862058,6.237042825933049e-19,8.57495256021545e-19,-1.4667306054788183e-19,1.051261083999898e-18,4.2781816008960113e-20,2.6604400562656867e-19,6.069128878356127e-19,2.8047817975205406e-19,-9.142999307485691e-19,-5.358052412025598e-19,-8.764655547943729e-05,-2.05879261797223e-19,3.2017220429395927e-19,6.967639912210572e-20,-8.764655547943988e-05,1.2278425975711947e-18,1.0,-2.3993102475935812e-17,-1.4522162732913079e-19,2.671048402217012e-19,-6.240149687185225e-20,-1.1428986173388922e-18,2.6473013513770918e-14,4.740299295383635e-16,7.100149162776189e-15,-0.12213001970095116,-0.004425510908174625,0.2864654066525519,0.0010567054703317837,0.022514926767827844,-0.19623298797412203,-0.032334782570499834,0.029037535211429738,-0.09566767959097583,-0.024736604519994897,4.770287991535866e-19,3.4329484681046547e-19,-0.34998478874999706,-0.366931415940268,-0.35888011103648537,-0.30920852478729804,-0.30922994528492864,-0.3091684365813467,-0.36084836594536923,0.12768167485536536,-0.3824340224599387,-0.3337986017331853,-0.31954667543267784,0.25462335520737694,-0.37324408675216614,-0.2270734023483203,-9.457930088668777e-05,-0.006253702839413976,-0.008924478396822052,-0.0130241513961957,-7.53087346077538e-05,-0.0003496273630653257,-0.0015840146260602673,-0.0031413048997885385,0.29246195284846227,0.00028513225976259767,-0.1886130869987144,0.04480729481241309,-0.15089695481951723,0.0001415708734697441,0.36505639705178833,-7.373746894765782e-05,0.08887031936771597,-0.18299615836769473,-0.41900749338306176,-0.0508846449815731
hour_cos,-0.19829611053994384,-0.00015469396492515144,-0.004257372404235533,-0.00047606335014091863,-0.0049366263035962345,8.94478154019396e-16,-8.007796120716421e-19,-3.324518751516914e-19,9.327020731728182e-19,1.3934302451785237e-18,-2.768680229534558e-19,-0.10215078369105127,-1.5476111155418111e-18,-3.019777137286867e-19,3.184182065875189e-19,-1.5038607602323672e-18,-1.1029449591494253e-18,-0.6753142965207334,-0.1369117062977461,-9.663569584461485e-19,-1.2460477939063043e-18,1.4600352436157037e-19,1.4854776186955043e-19,-1.6720126742503125e-19,-4.692720654801963e-19,-7.587565802830671e-19,6.214989274353044e-20,-6.643609224308367e-19,2.04461539944684e-19,-0.000327101398157663,-2.5126498791647504e-19,3.504798756609732e-19,-9.841735581315216e-19,-0.00032710139815765365,2.0415710644546975e-18,-2.3993102475935812e-17,1.0,-1.874372166689939e-19,-6.541429209540144e-19,-5.67468414867695e-19,2.107113970020076e-20,-1.4646024627198194e-14,6.817954022282404e-16,-1.1528297098203526e-15,-0.11582485346213268,-0.008713480162592654,0.259302723757016,-0.0005209117645769107,0.04644304986107439,-0.20719206429621706,0.026145580249163445,-0.008061246199202994,-0.14082213799812865,0.017766039912991062,1.7217143371537617e-19,-8.022880798768544e-20,-0.11153441323520688,-0.017169808698779505,0.07836657852045634,-0.1983340671178182,-0.19838701066848013,-0.19853802149439714,-0.016878986277320245,0.21608621634569364,-0.03693632584146613,0.0024702910680252394,0.11515910701449819,0.15326977466717526,0.08887818887329384,0.12641616281366858,-1.3707617475471676e-05,-0.0020240984662782593,-0.005941252163273476,-0.002547413539622062,-1.1350607656435318e-05,0.00025257295719859947,-0.0010640619490774657,-0.0005782100462115679,-0.4025518609213088,-0.0004450862401217267,0.27260467827222623,0.10264614955986544,0.0242035542206905,0.00020869755777898585,-0.06710779221693733,0.00022406568338450807,0.07559350091853267,-0.20183731928836224,-0.12039983946966969,-0.047130527658073386
weekday_sin,-0.014644437419250776,0.00035870728516388393,0.002169403653236211,0.001037267178279958,0.004187167919279956,0.002505184253539957,-0.000716260068380515,0.00037423793655516765,-0.0052891095634169955,0.0002809651143937194,-0.0009488662741187791,1.3523546957906193e-19,-0.7342368819107262,-0.7856011958714715,0.764303458955432,0.00013720709630359282,-0.2504029507540764,0.3235004299458295,2.3868514319214916e-18,0.0015733446919047743,0.003250889597907373,-0.017997332586664798,-0.006411851589737212,-0.015011304309749575,-0.0806157990903353,0.06453159907798468,0.041761946664505986,-0.031220445528530046,-0.1301704533880868,0.0007241761202276772,-0.08200949003083093,-0.05790979968098598,-0.057909799680985065,0.0007241761202277388,0.00251064193393788,-1.4522162732913079e-19,-1.874372166689939e-19,1.0,0.0004284008373120803,0.00032287717508006536,-0.0009231775509641084,-2.490804164862046e-13,-1.7370359701868335e-15,-2.7914900820529268e-14,0.024773634549667037,0.03213064916280299,0.018405881663708244,0.016183275591824673,-0.012851186519538697,-0.005130772222346214,-0.022588092076077055,-0.0022173530425299423,0.047089224662337094,0.08084684700509398,9.241183183267908e-06,-0.0004759098189542801,-0.01419310776037046,-0.013485936325207457,-0.01247669996123032,0.006214779836567618,0.022645235637744687,-0.014769816092634027,-0.013473300612313183,-0.0049966855506386335,-0.013379764246445902,-0.013503515506696503,-0.011780355860530027,-0.0021895887394084435,-0.011861176500557773,-0.011557999068389595,-0.0004915455759762965,-0.014753121958659875,0.010176533562479355,0.014806223363503204,0.0004003675444282081,0.0019048173725411527,-0.0003045900796194808,0.0035097224025599635,-0.0003131714840338927,0.02799393666465488,0.0009662147030881331,-0.0022258695292496303,0.02406937438273378,0.019499449898770983,0.01798572942925654,0.014957771629370656,-0.02624906906910075,0.010350925078446866,0.017994413665339187,-0.4865170557453521
