fold,horizon,precision,recall,f1,balanced_accuracy,n_observations,positive_rate_pct,pr_auc,roc_auc
fold_2023,17,0.8983957219251337,0.3213913043478261,0.47342128858716537,0.6584563344693745,52416,10.969932844932845,0.7444161742259475,0.9416100391496275
fold_2023,18,0.8989800874210782,0.3218011126564673,0.47394699782358213,0.6586718575454461,52416,10.973748473748474,0.7445338907272149,0.9415652531624895
fold_2023,19,0.899612027158099,0.3223844282238443,0.47466734902763563,0.65897413516117,52416,10.977564102564102,0.7447835862858206,0.9415958838547343
fold_2023,20,0.8995633187772926,0.3221546481320591,0.4744114636642784,0.6588591975792418,52416,10.979471916971917,0.7448418015797245,0.9415874571290409
fold_2023,21,0.8995145631067961,0.32192494788047255,0.4741555783009212,0.6587442999153756,52416,10.98137973137973,0.7448763808055913,0.9415781761635559
fold_2023,22,0.8995633187772926,0.32204273058884836,0.4742900997697621,0.6588031437294528,52416,10.983287545787546,0.7449327249273959,0.9415832489386528
fold_2023,23,0.8995633187772926,0.32204273058884836,0.4742900997697621,0.6588031437294528,52416,10.983287545787546,0.7449114995993897,0.9415795596554176
fold_2023,24,0.8995633187772926,0.32204273058884836,0.4742900997697621,0.6588031437294528,52416,10.983287545787546,0.7449384079814733,0.9415874221843704
fold_2024,1,0.7001254705144291,0.26483151400094923,0.384297520661157,0.6300472159821011,52560,4.00875190258752,0.5390460078303924,0.9545595688068472
fold_2024,2,0.7001254705144291,0.26483151400094923,0.384297520661157,0.6300472159821011,52560,4.00875190258752,0.5390420753603746,0.9545594841443686
fold_2024,3,0.7001254705144291,0.26483151400094923,0.384297520661157,0.6300472159821011,52560,4.00875190258752,0.5390359045278548,0.9545591925291648
fold_2024,4,0.7001254705144291,0.26483151400094923,0.384297520661157,0.6300472159821011,52560,4.00875190258752,0.5390311746533775,0.9545588350653662
fold_2024,5,0.7001254705144291,0.26483151400094923,0.384297520661157,0.6300472159821011,52560,4.00875190258752,0.539028366170997,0.9545584493807415
fold_2024,6,0.7001254705144291,0.26483151400094923,0.384297520661157,0.6300472159821011,52560,4.00875190258752,0.5390219784814337,0.9545579884405803
fold_2024,7,0.7001254705144291,0.26483151400094923,0.384297520661157,0.6300472159821011,52560,4.00875190258752,0.5390176586551503,0.9545576780114922
fold_2024,8,0.7001254705144291,0.26483151400094923,0.384297520661157,0.6300472159821011,52560,4.00875190258752,0.539011651150273,0.9545573205476936
fold_2024,9,0.7001254705144291,0.26483151400094923,0.384297520661157,0.6300472159821011,52560,4.00875190258752,0.5390099690854068,0.9545575086865349
fold_2024,10,0.7001254705144291,0.26483151400094923,0.384297520661157,0.6300472159821011,52560,4.00875190258752,0.5390112038958612,0.9545576215698396
fold_2024,11,0.7001254705144291,0.26483151400094923,0.384297520661157,0.6300472159821011,52560,4.00875190258752,0.5390168790288964,0.9545581201377692
fold_2024,12,0.7001254705144291,0.26483151400094923,0.384297520661157,0.6300472159821011,52560,4.00875190258752,0.539025327242547,0.954559107866686
fold_2024,13,0.7001254705144291,0.26483151400094923,0.384297520661157,0.6300472159821011,52560,4.00875190258752,0.5390403100041079,0.9545598698289933
fold_2024,14,0.7001254705144291,0.26483151400094923,0.384297520661157,0.6300472159821011,52560,4.00875190258752,0.5390633681453953,0.9545636420127617
fold_2024,15,0.7001254705144291,0.26483151400094923,0.384297520661157,0.6300472159821011,52560,4.00875190258752,0.53907278143598,0.9545688910864342
fold_2024,16,0.7001254705144291,0.26483151400094923,0.384297520661157,0.6300472159821011,52560,4.00875190258752,0.5390857824687061,0.9545761156179405
fold_2024,17,0.7001254705144291,0.2647058823529412,0.38416523235800343,0.6299843532116723,52560,4.010654490106545,0.5389335450136983,0.9545225487964514
fold_2024,18,0.7001254705144291,0.2647058823529412,0.38416523235800343,0.6299843532116723,52560,4.010654490106545,0.5389078875256278,0.9545060659230686
fold_2024,19,0.7001254705144291,0.2647058823529412,0.38416523235800343,0.6299843532116723,52560,4.010654490106545,0.5388765453712007,0.9544909182282489
fold_2024,20,0.7001254705144291,0.2647058823529412,0.38416523235800343,0.6299843532116723,52560,4.010654490106545,0.5388487863373966,0.9544935509747104
fold_2024,21,0.7001254705144291,0.2647058823529412,0.38416523235800343,0.6299843532116723,52560,4.010654490106545,0.5388297772253483,0.954493456948051
fold_2024,22,0.7001254705144291,0.2647058823529412,0.38416523235800343,0.6299843532116723,52560,4.010654490106545,0.5388292839486417,0.9544933723240577
fold_2024,23,0.7001254705144291,0.2647058823529412,0.38416523235800343,0.6299843532116723,52560,4.010654490106545,0.5388303964026396,0.9544937578333611
fold_2024,24,0.7001254705144291,0.2647058823529412,0.38416523235800343,0.6299843532116723,52560,4.010654490106545,0.5388351111544045,0.9544947169052863
